image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","pick the triangle that has vertical stripes inside it (not the one with wavy lines, and not the star).","**Describing shapes clearly**

I need to describe the target object, which is a triangle with vertical stripes. I should make it clear that it's not wavy. Then, I also have other shapes to mention, like a wavy triangle and a wavy star. I’ll make it simple: “the striped triangle (with vertical lines) is not wavy.” I want to avoid any spatial confusion in the description. Keeping it straightforward should help!","['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",pick the gray checkerboard pattern with the blue border.,"**Finding referring expression**

I need to come up with a referring expression for a checkerboard square image. I want to avoid using spatial words like left or right and any degenerate terms. It’s important to distinguish it from other patterns like stars and wavy designs or curtains. I think saying ""gray checkerboard square pattern"" would be a clear and unique description that captures what I want. That should work well!",['square'],['checker'],False,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the gray circle with white wavy lines and a red outline.,"**Describing visual elements**

I need to create a descriptive reference for a grey wavy circle — focusing on its shape, color, and unique pattern. I should avoid mentioning its position, like bottom left. There are also two stars to describe: one has a blue outline with a transparent checker pattern, and the other features a black outline with grey dots. Additionally, I should note that there are hidden curtains in the scene.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the blue-outlined square that has a gray checkerboard pattern inside.,"**Describing shapes and patterns**

I need to describe a target with a blue-outlined square featuring a gray checkerboard pattern. There’s also the need to mention other shapes: a dotted triangle, a dotted green star, and a striped blue star. So, my description will be focused on visual specifics, like mentioning “the blue square with gray checkerboard pattern” without providing any locations. I should keep it straightforward and clear, focusing only on the characteristics.",['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the gray wavy square with the blue outline.,"**Describing a shape clearly**

I need to come up with a concise way to refer to a target that is a blue-outlined square with a gray wavy pattern. I should focus on mentioning the shape, the outline color, and the fill pattern to clearly distinguish it from others, like a triangle or a square with a checkered red outline and a star that has stripes. It’s all about being precise without being overly complicated!",['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the gray checkerboard circle with a plain black border.,"**Clarifying shape descriptions**

I need a concise and clear description for distinguishing shapes. I'm focusing on a circle filled with a checkerboard pattern and outlined in black. Other shapes include a red triangle with a checker pattern, a blue star also with checks, a wavy red circle, and a blue square dotted design. So, I can phrase the main target as ""checkerboard circle with black border"" and avoid any spatial references to keep it straightforward.","['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3","pick the grey-and-white striped circle that has a red border, not the one with the blue border.","**Describing target visuals**

I need to differentiate between two target circles: one with a red outline and one with a blue outline. I should avoid using spatial terms like left or right. So, I could frame my description as ""striped circle with red border"" while making it clear that I'm not referring to the blue one. Oh, and there are also two circles hidden behind curtains, which adds a layer of uncertainty there!","['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1","select the blue-outlined triangle whose inside has straight vertical stripes, not wavy lines.","**Describing a blue triangle**

I'm looking for a concise way to describe a blue triangle that has vertical stripes. I want to focus on its unique properties compared to other shapes. There are also wavy patterned squares with green and red borders, a star shape in blue that’s wavy, a green wavy circle, and a target triangle that's blue with vertical stripes. I think the best description is: ""blue-outlined triangle with vertical grey-and-white stripes inside (not wavy).""","['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",select the circle that has gray wavy lines inside and a red outline.,"**Describing visual elements**

I need to create a description of a target that's visible. I see a gray wavy pattern circle with a red outline, contrasted against another circle in the bottom right that has gray dots and a black outline. I also have some uncertainty about how curtains fit into this visual scene, and I want to provide a non-spatial description that captures these features effectively without focusing on their placement. Let's think it through!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the gray-and-white vertical stripes inside the red square frame.,"**Describing the target shape**

I need a brief way to express what I'm looking at. I’m targeting a square that has vertical gray stripes and a red border. So, I can say it as ""the gray and white vertical stripes inside a square red frame."" This feels precise but still simple enough to convey what I mean without overcomplicating it. I want to make sure I'm clear and accurate in this description!",['square'],['stripe'],True,True,True
