image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought_summary
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",Select the triangle with vertical stripes.,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",Pick the checkerboard patterned square with the blue border.,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",The target object is the gray and white wavy patterned circle with a solid red border.,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",Select the square with the blue border and the grey and white checkerboard pattern inside.,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",The target is the square with a blue border and a gray and white wavy horizontal pattern.,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",Select the circle with the thick black border and a checkered grey and white pattern inside.,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",The object I am referring to is the vertically-striped circle with the red border.,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",The target is the blue-bordered triangle filled with vertical grey stripes.,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",The target is the circle filled with a grey and white horizontal wavy pattern.,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",Select the square containing the grey vertical stripes.,
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3",Select the square containing the grey and white wavy horizontal lines.,
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",The target object is a triangle with a wavy grey and white pattern inside and a thick black outline.,
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2","The target is the square filled with small grey dots, outlined in red.",
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",The target is the star with a checkered pattern inside and a red border.,
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",The target object is the green triangle filled with small grey dots.,
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",The target is the square with a green border and a pattern of grey dots inside.,
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",The target is the green-outlined star with vertical gray stripes inside.,
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",The target object is the blue-bordered star filled with a gray dot pattern.,
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Select the triangle with a red outline and grey polka dots.,
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",Select the triangle with the dotted pattern.,
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",The target is the red-outlined triangle with grey vertical stripes inside.,
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",The target is the square with vertical stripes and a thick black outline.,
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",The target is the circle with a green outline and a pattern of grey dots inside.,
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the triangle with the green outline and vertical grey stripes.,
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",The target is the blue-outlined star with a grey-dotted fill pattern.,
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",The target object is the star with a checkered pattern inside.,
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",The target is the blue-outlined star with a gray and white checkered pattern inside.,
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",The target is the blue-outlined triangle filled with grey dots.,
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the circle with a red outline and wavy gray lines inside.,
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",The target is a circle with a green border and a wavy pattern inside.,
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Select the checkered circle with a green border.,
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3","The target is the red triangle with vertical grey and white stripes, located in a cell with a dashed red border.",
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",The target is the green-outlined star with vertical gray and white stripes inside.,
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",The target is the square with a gray dotted pattern and a red border.,
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",The target is the star with a black outline and a dotted fill.,
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",The target is the star with a green outline and a grey dotted pattern inside.,
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",The target object is the triangle filled with gray and white wavy horizontal lines.,
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3","The target object is a circle containing vertical grey and white stripes, located within a square with a dashed red border.",
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",The target is a triangle with a blue border and a gray wavy pattern inside.,
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Select the square with a blue border and vertical grey and white stripes.,
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",Please select the circle with grey dots and a red outline.,
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",The target object is the circle with a red outline and a gray wavy pattern.,
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",The star with a green outline and wavy horizontal stripes.,
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3","The target is the square filled with a pattern of grey dots, located within a solid red outline and a dashed red boundary.",
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Select the triangle with vertical stripes.,
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",The target is the star with a red border and wavy lines inside.,
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3","The target is the square with vertical gray stripes and a green border, located below the square filled with a grid of small gray dots.",
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Select the square with vertical gray stripes and a solid red border.,
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",The target object is the square with vertical gray stripes and a green border.,
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3","The target is the red-outlined star with grey vertical stripes inside, located in the bottom row.",
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",The target is the triangle with horizontal wavy stripes and a thick black outline.,
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",The target object is the checkered triangle.,
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",The target object is the red triangle filled with vertical gray stripes.,
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",The target is the triangle with a green border and a checkerboard pattern inside.,
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",The target is a blue-outlined triangle with a grey dotted pattern inside.,
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Select the blue outlined triangle with the wavy pattern inside.,
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",The target is the blue-outlined triangle filled with horizontal wavy gray and white lines.,
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",Please select the green-outlined circle filled with grey dots.,
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",The target object is the star with grey and white wavy horizontal stripes.,
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",The target is the wavy-patterned circle with a red border.,
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",The target is the green-outlined star with grey and white vertical stripes.,
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",The target object is the square with a green border and a pattern of small gray dots inside.,
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",The target object is the striped triangle with a thick red outline.,
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",The target object is the star with a red outline and grey polka dots.,
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2",Select the grey and white checkered square with a blue border.,
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Select the circle with a thick black outline and a grey dotted pattern inside.,
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Select the square with wavy grey lines inside a blue frame.,
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",The target object is a five-pointed star with a black outline and vertical grey and white stripes inside.,
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",Select the square with a green border and a pattern of small gray dots inside.,
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",The target is the square with a green border and a grey and white checkerboard pattern inside.,
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",Select the 4x4 checkerboard pattern with a black border.,
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",Pick the striped star.,
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Select the green-bordered star with vertical gray and white stripes.,
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3",The square with the horizontal wavy line pattern.,
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",The target object is the star with a wavy gray pattern and a red border.,
