image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",the striped triangle,none,"['triangle', 'triangular']",['stripe'],TRUE,FALSE,TRUE,3 3,none,TRUE,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",pick the square image with a gray-and-white checkerboard pattern and a solid blue border.,none,['square'],['checker'],TRUE,TRUE,TRUE,"3, 2",none,TRUE,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the gray wavy circle with a red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 3,none,TRUE,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",pick the blue-outlined square with a gray-and-white checkerboard pattern.,none,['square'],['checker'],TRUE,TRUE,TRUE,3 3,none,TRUE,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",pick the grey wavy square with a blue border.,none,['square'],"['wavy', 'zigzag']",TRUE,TRUE,TRUE,2 3,none,TRUE,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",choose the gray checkered circle with a black border.,none,"['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,2 1,none,TRUE,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the striped circle with the red outline.,none,"['circle', 'circular']",['stripe'],TRUE,TRUE,TRUE,"1, 3",none,TRUE,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",pick the blue triangle with vertical stripes.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,3 1,none,TRUE,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the gray circle filled with wavy zigzag lines.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,FALSE,TRUE,1 1,none,TRUE,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the square image with vertical gray and white stripes inside a red border.,none,['square'],['stripe'],TRUE,TRUE,TRUE,"3,2",none,TRUE,
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","pick the square with the wavy gray-and-white pattern, not the one with straight vertical stripes.",none,['square'],"['wavy', 'zigzag']",TRUE,FALSE,TRUE,"1, 3",none,TRUE,
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",pick the wavy-patterned triangle.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",TRUE,FALSE,TRUE,"2, 3",none,TRUE,
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",pick the square with the gray polka‑dot pattern.,none,['square'],['dot'],TRUE,FALSE,TRUE,"3, 2",none,TRUE,
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",pick the red-outlined star that has a grey checkerboard pattern inside.,none,['star'],['checker'],TRUE,TRUE,TRUE,3 2,none,TRUE,
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",pick the green triangle with the dotted pattern inside.,none,"['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,3 2,none,TRUE,
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",the dotted gray square,none,['square'],['dot'],TRUE,FALSE,TRUE,2 3,none,TRUE,
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",pick the green outlined star with vertical gray stripes inside.,none,['star'],['stripe'],TRUE,TRUE,TRUE,2 3,none,TRUE,
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",select the blue-outlined star with a grey polka-dot fill.,none,['star'],['dot'],TRUE,TRUE,TRUE,1 1,none,TRUE,
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",pick the triangle with the light gray polka-dot pattern and the red outline.,none,"['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,"2, 1",none,TRUE,
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",pick the white triangle that has small grey dots inside it.,none,"['triangle', 'triangular']",['dot'],TRUE,FALSE,TRUE,1 1,none,TRUE,
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",pick the gray vertically striped triangle with a red outline.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,1 2,none,TRUE,
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",pick the striped gray square with a black border.,none,['square'],['stripe'],TRUE,TRUE,TRUE,"3, 1",none,TRUE,
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",pick the green-outlined circle that is filled with gray polka dots.,none,"['circle', 'circular']",['dot'],TRUE,TRUE,TRUE,3 2,none,TRUE,
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",select the green-outlined triangle with vertical gray stripes inside.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,1 2,none,TRUE,
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",pick the white star with gray dots outlined in blue.,none,['star'],['dot'],TRUE,TRUE,TRUE,1 3,none,TRUE,
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1","pick the visible star with the checkered pattern inside it, not the one with stripes.",none,['star'],['checker'],TRUE,FALSE,TRUE,1 1,none,TRUE,
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",pick the blue outline star with a checkered filling.,none,['star'],['checker'],TRUE,TRUE,TRUE,"1, 3",none,TRUE,
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",the blue dotted triangle,none,"['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,"1, 1",none,TRUE,
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the grey circle with wavy stripes and a red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 3,none,TRUE,
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",pick the green-outlined circle with the wavy gray pattern inside.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,3 2,none,TRUE,
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",pick the grey-and-white checkerboard circle with the green outline.,none,"['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,2 1,none,TRUE,
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",pick the grey‑and‑white vertically striped triangle with the red outline.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,3 3,none,TRUE,
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",pick the green star with vertical gray stripes.,none,['star'],['stripe'],TRUE,TRUE,TRUE,3 3,none,TRUE,
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",pick the square shape with the gray dot pattern.,none,['square'],['dot'],TRUE,FALSE,TRUE,1 1,none,FALSE,ambiguous
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",pick the star with the black outline.,none,['star'],['dot'],TRUE,TRUE,FALSE,3 2,none,TRUE,
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",pick the **green star with the dotted interior** (not the striped blue star).,none,['star'],['dot'],TRUE,TRUE,TRUE,2 1,none,TRUE,
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",pick the triangle with the wavy stripes.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",TRUE,FALSE,TRUE,1 1,none,TRUE,
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",pick the gray-and-white vertical striped circle.,none,"['circle', 'circular']",['stripe'],TRUE,FALSE,TRUE,3 3,none,TRUE,
