image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","Select the **upright triangle** with a **thick black outline** whose interior is filled with **vertical gray stripes** (not the triangle with wavy lines, and not the star).","**Describing a triangle**

I'm thinking about how to describe a triangle that has vertical stripes and a black outline. I want to avoid anything too spatial in my description. It should also be clear that this triangle is unique compared to other triangles, especially those that are wavy or feature a star shape. I need to make sure I capture what sets it apart in an engaging way. Let’s finalize these details in the description!"
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2","Select the square tile showing a gray-and-white checkerboard pattern (like a chessboard), framed by a thick blue border.","**Describing design elements**

I need to describe a target that has a checkerboard pattern in grey and white, with a blue border. I want to make sure not to use position terms. It’s important to highlight how this checkerboard contrasts with a wavy pattern and a star design. Keeping everything concise will help present the details clearly, ensuring that the description is straightforward and easy to understand. Let’s get this right!"
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the **round circle icon** with a **reddish outer ring** and a **gray interior filled with repeating white wavy lines** (a ripple/zigzag pattern).,"**Describing a visual element**

I need to describe the target visually. The bottom-left cell displays a circle characterized by a red outline. Inside the circle, there's a gray wavy pattern. Since I want to provide a non-spatial description, I’ll focus on those aspects rather than where the circle is located. It's essential to convey the distinct colors and patterns clearly so the user gets a good sense of what I’m describing!"
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",Select the **square tile with a gray-and-white checkerboard pattern** and a **thick blue border** around it.,"**Describing a checkerboard square**

I need to focus on a specific referent: a checkerboard square that has a blue border. I want to make sure to avoid describing the spatial aspects too much, but I will mention the pattern clearly and emphasize the blue border. It's important to convey the visual elements effectively while keeping it concise. Let's see if I can balance that well!"
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",Select the **square tile with a thick blue border** that’s filled with **repeating gray-and-white wavy (zigzag) stripes**.,"**Describing a pattern**

I need to refer to the target, which is a blue-bordered square. It has a wavy gray pattern inside. I want to make sure I provide a description that doesn’t involve spatial references, so I’ll focus on the characteristics of the colors and the shapes. It’s important to convey the essence of the design without talking about where things are placed. Let’s get that right for clarity!"
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",Select the **circle with a thick black outline** that’s filled with a **gray-and-white checkerboard** pattern.,"**Describing target details**

I'm focusing on providing a clear description for the target we're working with. It’s the top-middle cell, which is a circle that has a black border. Inside, it features a gray checkerboard fill, and I want to ensure I'm being precise in my description without referencing spatial orientation. I’ll keep it straightforward and accurate to make it easy to visualize this specific element I'm describing."
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",Select the circle with vertical gray stripes that has a **red outline** (not the similar striped circle with a blue outline).,"**Describing the target object**

I need to refer to the target object, which is a lower-left circle with a red outline and vertical gray bars. It’s important to avoid using spatial terms and focus on its attributes instead. I should highlight the difference between the red ring and a blue ring while providing the description. So, I want to ensure the description is clear and specific without confusing the user by using too many spatial references."
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",Select the **upright triangle** with a **thick blue outline** and **vertical gray stripes** inside (no wavy pattern).,"**Describing triangle features**

I need to describe a blue outlined triangle that has vertical gray stripes inside, located in the top-right cell. It’s crucial to avoid any spatial references and focus on its unique features. The blue outline likely gives it a distinct look, while the vertical gray stripes create a pattern that adds depth or texture. I’ll aim to convey the essence without saying where it is in relation to anything else. Let's craft a clear and engaging description!"
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",Select the **circle with a red border** that’s filled with **gray-and-white wavy zigzag lines** (like ripples).,"**Describing the circle**

I need to describe the target, which is a top-left circle featuring a red outline and a wavy grey pattern. I want to make sure to note the distinct red rim and the wavy stripes within the design. I should be clear that there's no explicit spatial reference needed here, just focusing on the visual characteristics of the circle. It's important that the description captures these features well!"
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2","Select the tile that shows a square filled with vertical gray-and-white stripes, outlined by a reddish border.","**Describing the target visually**

I need to describe a target that has a square shape. It features vertical gray stripes that are set within a red frame. I want to focus on a non-spatial description, which means I’ll express this visually without referring to its position or orientation. The combination of colors and the striped pattern is key here, as they create a distinct and recognizable look. Let's explore how to convey this effectively!"
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","Select the tile that shows a gray-and-white **wavy/zigzag ripple pattern**, framed by a **thick black border** (the one with horizontal wave bands).","**Describing visual elements**

I need to refer to a specific target: it’s a dashed red box encircling a square with a gray wavy pattern. I want to describe it without spatial references. The focus is on the gray and white wavy lines, all contained within a black frame. It’s an interesting visual, and I’m trying to capture the essence of the design without placing it in a specific location. I’ll make sure to emphasize those key features!"
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",Select the **black-outlined triangle** filled with **gray wavy stripes** (not the star or any of the circles).,"**Selecting the shape**

I need to focus on a triangle with a wavy pattern and a black outline. It’s important to choose the wavy-filled triangle instead of a star. I really want to make this selection clear and straightforward to avoid any spatial confusion for the user. Keeping it simple is key, so I’ll aim to guide them in picking the right shape without complicating things too much!"
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",Select the square tile with a red border that’s filled with evenly spaced small gray polka dots (a dotted grid pattern).,"**Describing a visual element**

I need to refer to a specific target: it's a dashed red box that outlines a square filled with a gray dots pattern. I want to make sure to provide the description clearly and accurately without focusing too much on spatial details. The key elements here are the red dashed border and the gray dots within the square, which help to create a distinct visual effect. I hope this captures what I need to convey!"
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",Select the **five-point star with a red outline** and a **gray-and-white checkerboard pattern inside**.,"**Describing a star**

I'm working on describing a target that’s a star with a red outline and a checkered fill. I want to mention that it’s unique, but I need to make sure to avoid any spatial references. I’ll focus on the appearance, emphasizing the striking contrast of the red outline against the checkered pattern. This might help highlight its distinctiveness. Let's see how I can bring this description to life creatively!"
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",Select the triangle with a **green border** and a **gray interior filled with small polka dots** (not the blue-bordered triangle with a checkerboard pattern).,"**Clarifying Instructions**

I need to reference a green outline triangle with gray polka dots, making sure to say that it doesn't have a spatial context. I want to mention this in comparison to a blue checkered triangle. It seems important to provide clear instructions about how to distinguish between the two shapes, particularly focusing on their colors and patterns. Let's ensure the user understands the differences clearly!"
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",Select the **square** with a **green border** that’s filled with a **light gray background covered in dark gray polka dots**.,"**Describing target shape**

I need to describe a green square that has gray polka dots. It’s essential to focus on the visual characteristics without referencing any spatial location. I should mention that it's a square shape, which is important for clarity. I also want to address the border color, noting that it complements the green inside and highlights the patterned design. The polka dots, in gray, add a fun texture and contrast to the overall look!"
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",Select the **five-point star** with a **bright green outline** and **gray vertical stripes inside**.,"**Describing design elements**

I need to refer to a specific design target, which is a green outline star featuring gray vertical stripes inside. I’ll aim to provide a clear description without focusing on spatial details. Instead, I want to capture its essence and appearance while keeping it non-spatial. It’s interesting how a specific color combination can create a unique visual impact. I’ll make sure to convey these elements effectively!"
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",Select the **five-point star** icon with a **blue outline** and a **light gray center filled with dark gray polka dots**.,"**Describing a target**

I need to refer to a target, specifically a blue outlined star that has grey polka dots. It seems essential to provide a non-spatial description, which means I'll focus on its appearance rather than where it is. I could detail the color of the star's outline and the texture or pattern of the polka dots. By doing this, I can create a vivid image without using spatial cues. Let me think of the best way to articulate that!"
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Select the triangle with a **red outline** and a **gray interior filled with evenly spaced dark polka dots** (not the blue-outlined triangle with wavy lines).,"**Describing the target shape**

I'm thinking about how to describe the target. It’s a red-bordered triangle with grey polka dots, which should create an interesting contrast. I’ll want to highlight that it’s distinctly non-spatial in its representation. Also, there's a blue wavy triangle that interacts with the red polka-dotted triangle, adding another layer of complexity to the design. I’ll focus on that contrast and how they visually relate to one another."
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",Select the **upright triangle** with a **thick black outline** that’s **filled with gray polka dots**.,"**Describing triangle design**

I need to describe a triangle that's in the top-left cell, featuring polka dots. I’ll focus on the triangle's outline, which is black, and I want to mention that it's filled with gray dots. It's crucial that I keep this description non-spatial, capturing just the visual details of the design. I'll make sure to emphasize how the black outline contrasts with the gray fill, creating a distinctive look."
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Select the **triangle**: it has a **red outline** and is filled with **vertical gray stripes**.,"**Describing the target shape**

I need to describe a target as a red outlined triangle that has vertical gray stripes filling it. It's important to keep it straightforward, focusing only on the triangle itself and its features. I should avoid adding any spatial details that might complicate the description. So, the key points are: it’s solely a triangle, featuring a red border with gray stripes filling it. Keeping it simple is the goal here!"
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Select the **square** with a **thick black outline** that’s filled with **vertical gray stripes** (like a striped window).,"**Describing design elements**

I need to describe the target design, which is a square with a thick black border and filled with vertical gray stripes. It sounds like a bold and simple design, but I want to make sure I convey it accurately to my partner. I'll focus on the key aspects: the thickness of the border and the vertical orientation of the stripes. Being precise will help ensure that the vision comes through clearly!"
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle with a green outline** that’s filled with a **gray polka-dot pattern**.,"**Describing the target shape**

I need to describe the target, which is a circle outlined in green with a polka dot fill. I should avoid using spatial terms. It’s important to mention that the circle has a unique green border, and the fill features grey dots. I'll focus on highlighting these characteristics to create a clear and accurate description without getting too caught up in how it looks spatially. This way, I can convey the design effectively!"
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the **upright triangle with a bright green outline** and **gray vertical stripes** filling the inside.,"**Describing a triangle**

I need to provide a referential description for a green outlined triangle that has vertical gray stripes inside. Since I'm avoiding spatial terms, I'll focus on the essence of the shape instead. It's definitely distinct with its vivid outline and the contrast of the stripped interior. I'm thinking about how to convey this in a way that's clear and evocative for someone who can't see it. Let's capture that essence well!"
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Select the **five-pointed star** icon: it has a **thick blue outline** and the inside is **light gray with small dark polka dots**.,"**Describing objects clearly**

I want to create a referential description without using absolute positions. The target object is a star with a blue outline and grey polka dots. I should also include details about another visible object, which is a checkerboard. Both elements need to be depicted in a way that relates them to each other without being too rigid in their positioning. This should help convey a clearer image while keeping the description engaging."
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",Select the **five-pointed star with a thick black outline and a gray-and-white checkerboard (chessboard) pattern inside**.,"**Describing a checkerboard star**

I need to focus on a star design that has a checkerboard fill. I want to avoid anything spatial and keep it straightforward. The star should have a thick black outline and the interior should be filled with a gray checker pattern. I also want to point out that this star looks different from other visible stars, especially those with vertical stripes. I'll make sure the description is clear and distinct for the user!"
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Select the **five-point star** with a **thick blue outline** and a **gray/white checkered pattern inside**.,"I need to refer to a blue outlined star that has a checkered interior. It’s important to provide a description without mentioning any spatial aspects. So, I’ll focus on detailing the star's color and the specific pattern of the checkered interior. This way, the user gets a clear mental image of the star without getting confused by its location or positioning. I'll make sure my description is concise but vivid enough for easy visualization!"
