image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","pick the triangle with straight vertical stripes inside (not the wavy-pattern triangle, and not the star).","**Describing target shapes**

I need to describe a target shape: it's a triangle with vertical stripes. There are also other shapes like a wavy triangle and a wavy star. So, I can describe it as a ""striped triangle with vertical stripes"" and clarify that it isn't wavy or a star. I want to avoid using any spatial terms to keep the description clear and straightforward. This way, it’s easier for someone to visualize it without confusion!","['triangle', 'triangular']",['stripe'],TRUE,FALSE,TRUE,"3, 3","**Determining coordinates**

I need to figure out the coordinates for a triangle with straight vertical stripes. Specifically, I'm looking for the column and row, and I know the bottom-right cell is at column 3, row 3. This gives me a clear point to work with, and I can base the triangle's dimensions around that. Now I just have to ensure I position everything correctly based on that bottom-right reference.",TRUE,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",pick the gray checkerboard pattern that has a blue border.,"**Choosing patterns carefully**

I’m trying to pick out a gray checkerboard pattern with a blue border, making sure to avoid any references to spatial arrangements. It’s important to clearly distinguish this from a wavy gray pattern that has a green border and a star design that I'm not sure about. I need to focus on these details without getting lost in any unnecessary complexity. Let's keep it straightforward and organized!",['square'],['checker'],FALSE,TRUE,TRUE,"3, 2","**Designing a checkerboard grid**

I need to create a grid that has a gray checkerboard pattern and a blue border. I’m thinking about making it a 3x3 grid. Yep, that means 3 columns and 3 rows. The gray checkerboard should be in the middle right cell, which is column 3, row 2. It feels like a simple task, but I want to get the details right! So, let’s make sure I visualize this correctly.",TRUE,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the gray circle with wavy white stripes and a red outline.,"**Describing a design element**

I need to come up with a concise expression for the target design, which is a wavy gray circle with a red border. I want to ensure it stands out from the other elements, like the blue outlined star and the black outlined polka-dot star. I'll focus on the shape, pattern, and color while avoiding any spatial references. This way, I can create a clear and distinct description for the user.","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"1, 3","**Determining coordinates**

I need to find the coordinates for a grid that’s 3x3. Specifically, I’m looking for a gray circle with wavy white stripes and a red outline located at the bottom left of the grid, which would be in column 1, row 3. I want to make sure I get this exactly right so that it matches the visual description. It’s all about precision here!",TRUE,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",pick the blue-outlined square with a gray-and-white checkerboard pattern inside.,"**Considering target attributes**

I need to create a brief description to pick a target that is a blue-bordered gray checkerboard square. I should focus on highlighting its unique attributes. This might include the color contrast of the blue border against the gray checkerboard pattern, which could help in making it visually distinct. It's all about making the description clear and engaging to capture attention effectively. I'll keep things concise while ensuring those details stand out!",['square'],['checker'],TRUE,TRUE,TRUE,"3, 3","**Determining coordinates**

I need to pinpoint some coordinates on a 3x3 grid. The blue-outlined square is located at the bottom right corner, which means it's in column 3, row 3. So, I can summarize that as needing the coordinates (3, 3) for the square in question. It seems straightforward, but I want to ensure I’m getting this correct! It’s important to have accurate coordinates for whatever task lies ahead.",TRUE,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the blue-outlined square that has gray wavy lines inside.,"**Describing shapes distinctly**

I need a specific way to describe a wavy gray square with a blue border. Hmm, it seems like the border is blue, but there's also a top checkerboard square with a red border. The target box has a dashed red outline around the wavy gray square. I want to identify these objects without focusing on their positions. The shapes include a triangle checker with a blue border, a square checker with a red border, and a star striped with a blue border.",['square'],"['wavy', 'zigzag']",TRUE,TRUE,TRUE,"2, 3","**Determining cell location**

I need to figure out the specifics for a blue-outlined square. It has gray wavy lines, and I want to place it in the bottom middle cell. That means I’m looking for column 2, row 3. It’s such a simple task, but getting all the details right is essential! Let’s make sure this is positioned perfectly for whatever it's intended. Okay, I’ll keep that in mind while I visualize it!",TRUE,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",pick the gray checkerboard circle with the thick black outline.,"**Referring expression for shapes**

I need to create a referring expression for a specific target: the grey checkerboard circle with a black outline. I should avoid using spatial terms, focusing instead on its attributes. So, I’ll call it “the grey checkerboard-filled circle with a thick black outline.” This description helps identify it uniquely compared to other shapes, like the red wavy circle. I want to make sure it’s clear and specific for whatever context I’m using it in!","['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,"2,1",none,TRUE,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",select the striped circle with the red outline.,"**Finding concise descriptions**

I need to create a short and clear expression for a specific target: a grey vertical stripes circle with a red border, compared to another circle that has a blue border. There are also two curtains involved, but I'm not sure what they are. I want to avoid using spatial terms to keep it straightforward. Let's think about catchy phrases or identifiers that will differentiate these items without making it too complex!","['circle', 'circular']",['stripe'],TRUE,TRUE,TRUE,"1, 3","**Determining coordinates**

I'm looking at a 3x3 grid and need to identify coordinates. There's a striped circle with a red outline located in the bottom left corner, which means it's in column 1, row 3. I think that should give me the right reference point for whatever I'm working on. It's interesting how just a simple grid can be so specific! Okay, I feel like I'm on the right track here.",TRUE,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the blue-outlined triangle that has gray vertical stripes inside.,"**Describing a triangle**

I need to reference a blue triangle that has vertical stripes. I want to describe its color, which is blue, and make sure to note its shape as a triangle. The pattern of vertical stripes is important to mention, as well as the outline of the triangle. But I’ll steer clear of including any spatial details; it's all about the characteristics themselves. Let's make this clear and precise!","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,"3, 1",none,TRUE,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the gray circle filled with wavy lines and a red outline (not the one with dots).,"**Describing target objects**

I need to focus on the visible objects I’m selecting. There's a wavy gray circle with a red border as my target, and then a dotted gray circle with a black border. The curtains are a mystery to me, but I need a unique description that doesn’t involve spatial elements. So, let's cultivate that creative detail to make sure the description stands out without relying on how things are positioned. That’s the plan!","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"1,1","**Setting up grid coordinates**

I need to create a grid with columns and rows. My target is a gray circle with wavy lines and a red outline, positioned in the top-left cell. This means I’ll be working with a 3x3 grid, where columns go from 1 to 3 (left to right) and rows also go from 1 to 3 (top to bottom), making the coordinates for that cell (1,1). Let's get this organized!",TRUE,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",select the gray-and-white vertical stripes inside a red square frame (not the dotted circle and not any hidden-behind-curtain image).,"**Clarifying descriptions**

I need a clear way to refer to a square that has vertical gray stripes within a red border, especially when distinguishing it from other shapes like a polka dot circle and two unknown curtains. I can't use spatial terms here, so I think I'll say ""the square with vertical gray and white stripes and a red border"" while avoiding mentions of the circle or the curtains. This way, it remains straightforward and focused on the square.",['square'],['stripe'],TRUE,TRUE,TRUE,"3,2","**Determining coordinates**

I’m trying to figure out the coordinates by looking at the grid and its elements. I see gray-white vertical stripes in a red square frame, which I'm identifying as being at column 3, row 2. The grid is 3x3, and the layout is clear: in the top row, there’s a dotted circle in red at column 1, a checker circle in black at column 2, and column 3 is empty. In the second row, column 1 has a curtain with a triangle, column 2 is empty, and column 3 has the stripes. So the answer is ""3,2.""",TRUE,
