image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",Select the **triangle** that has **vertical gray stripes inside** (not the wavy-pattern triangle).,none
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",Select the **gray-and-white checkerboard pattern** tile — it looks like a small chessboard grid (with a blue border).,none
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the **circle** with a **reddish outline** and a **gray interior filled with repeating white wavy lines** (like a zigzag/wave pattern).,none
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",Select the **gray-and-white checkerboard square with a blue border**.,none
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",Select the **square with a blue border** that’s filled with **gray-and-white wavy (zigzag) horizontal stripes**.,none
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",Select the **circle with a thick black outline** that’s filled with a **gray-and-white checkerboard pattern**.,none
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",Select the circle filled with vertical gray stripes that has a **red outline** (not the blue-outlined one).,none
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",Select the **triangle** with a **thick blue outline** and **vertical gray stripes inside** (no wavy pattern).,none
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1","Select the circle filled with wavy zigzag lines (gray and white), outlined with a red border.",none
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",Select the square tile showing **vertical gray stripes** (like a barcode) **inside a thin red frame**.,none
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","Select the tile that shows a gray-and-white **wavy (zigzag) horizontal pattern**, inside a dark border.",none
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",Select the **triangle** filled with **gray wavy stripes** (black outline).,none
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",Select the **square tile filled with evenly spaced small gray polka dots** (a dotted pattern inside a square frame).,none
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2","Select the **five-point star with a red outline**, and the **inside of the star is a gray-and-white checkerboard pattern**.",none
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",Select the **upright triangle with a bright green outline** and a **light gray interior filled with small dark polka dots**.,none
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",Select the **square** with a **green border** that’s filled with **small gray polka dots**.,none
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",Select the **green outlined five-point star** that has **vertical gray stripes** inside it.,none
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",Select the **five-point star** with a **blue outline** and a **gray polka-dotted** interior.,none
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Select the triangle with a **red outline** and a **gray polka-dot interior** (white background with evenly spaced gray dots).,none
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",Select the **upright triangle** with a **thick black outline** that’s filled with **small gray polka dots**.,none
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Select the **triangle** with a **red outline** and **vertical gray stripes** inside.,none
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Select the **square** that has **vertical gray stripes** inside it and a **thick black border** (no stars or dots).,none
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle with a green outline** that’s filled with **small gray polka dots** (not the blue-outlined checkered circle).,none
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the **upright triangle with a bright green outline and gray vertical stripes inside**.,none
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Select the **five-pointed star** with a **blue outline** and a **gray polka-dot pattern** inside.,none
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",Select the **five-pointed star with a black outline and a gray checkered (checkerboard) pattern inside**.,none
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Select the **five-pointed star** with a **blue outline** and a **gray checkerboard pattern** inside.,none
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",Select the **triangle** with a **blue outline** and a **gray polka-dotted** interior.,none
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the **circle with a red outline** that’s filled with a **gray-and-white wavy pattern**.,none
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",Select the **circle with a green outline** that’s filled with a **gray wavy (zigzag) pattern**.,none
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Select the **green-outlined circle** that contains a **gray-and-white checkerboard (chessboard) pattern** inside.,none
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",Select the **upright triangle outline** that’s **red/pink** and filled with **vertical gray stripes**.,none
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",Select the **five-pointed star** with a **bright green outline** and a **gray/white vertically striped interior**.,none
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3","Select the **square tile with light-gray polka dots**, framed by a **thin red border** (not the black-bordered dotted square or any circle).",none
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",Select the **star with a black outline** and a **white interior filled with gray polka dots** (not the green-outlined star).,none
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",Select the **five-pointed star with a green outline** and a **white interior filled with gray polka dots**.,none
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",Select the **upright triangle** outline that’s filled with **gray wavy/zigzag stripes** (like a warning sign pattern).,none
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3","Select the object that’s a **circle with vertical gray-and-white stripes**, outlined by a **thin red ring**.",none
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",Select the **blue-outlined triangle filled with gray wavy (zigzag) stripes** (not the dotted one).,none
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Select the **blue-outlined square** filled with **vertical gray stripes**.,none
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",Select the white circle filled with gray polka dots that has a **red outline** (not the similar polka-dot circle with a black outline).,none
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",Select the **circle/oval with a red outline** that’s filled with **gray-and-white wavy stripes** (like ripples).,none
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",Select the **green-outlined five-point star filled with wavy (zigzag) gray-and-white stripes** (not the green star with straight vertical stripes).,none
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3","Select the **square tile filled with small gray polka dots** (white background, dotted pattern, not the dotted circle).",none
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Select the **triangle** that has **vertical gray stripes** inside and a **thick black outline** (an upright striped triangle).,none
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",Select the **five-point star** with a **red outline** and a **gray-and-white wavy (zigzag) pattern** inside.,none
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",Select the **square tile with vertical gray-and-white stripes** (barcode-like pattern).,none
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Select the **square with vertical gray stripes** that has a **reddish/pink border** (not the similar striped square with a blue border).,none
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1","Select the plain square that has vertical gray stripes and a **thick bright green border** (not the striped square with a black border, and not the green star).",none
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3",Select the five-pointed star that has a red outline and gray striped interior.,none
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",Select the **triangle** with a **thick black outline** that’s filled with a **gray wavy (zigzag) pattern**.,none
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",Select the **upright triangle** that’s filled with a **gray-and-white checkerboard pattern** (outlined in black).,none
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",Select the **triangle** with a **red outline** and **vertical gray stripes** inside.,none
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the **triangle with a green outline** that’s filled with a **gray-and-white checkerboard** pattern.,none
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",Select the **triangle**: it has a **thick blue outline** and the inside is **light gray with small dark polka dots**.,none
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Select the **triangle with a blue outline** that has a **wavy (zigzag) pattern** inside.,none
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1","Select the **upright triangle with a thick blue outline** whose inside is filled with **gray wavy “water” lines** (not the polka-dot triangle, and not a red-curtain mystery tile).",none
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",Select the **green-outlined circle filled with evenly spaced gray polka dots**.,none
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",Select the **five-pointed star** with a **thick black outline** and **gray wavy stripes inside**.,none
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",Select the **circle with a red outline** that’s filled with **gray wavy (zigzag) lines**.,none
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",Select the **green five-pointed star outline** with **gray vertical stripes** inside.,none
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",Select the **green-outlined square filled with gray polka dots** (a dotted square with a green border).,none
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",Select the **triangle with vertical gray stripes inside and a thick red outline** (striped red triangle).,none
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",Select the **five-pointed star** with a **red outline** and a **white interior filled with gray polka dots**.,none
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2","Select the **square with the gray-and-white checkerboard pattern** (it looks like a tiled grid, framed by a blue border).",none
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Select the **circle with a thick black outline** that’s filled with **small gray polka dots** (no blue border).,none
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Select the tile showing a gray-and-white wavy pattern inside a **thick blue square frame** (not the same wavy pattern with a red frame).,none
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",Select the **five-point star with a black outline** and **vertical gray stripes inside** (black-and-gray striped star).,none
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",Select the **square** that’s filled with **small gray polka dots** and has a **green border**.,none
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3","Select the **square** tile filled with a **gray-and-white checkerboard pattern**, outlined by a **bright green border**.",none
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",Select the **gray-and-white checkerboard square with the thick black border** (it looks like a chessboard tile pattern).,none
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",Select the **five-pointed star icon** with a **thick black outline** and **gray vertical stripes** inside.,none
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Select the **star with a bright green outline** and **vertical gray stripes inside** (a green-bordered striped star).,none
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3","Select the **square tile filled with wavy, horizontal squiggle lines** (a repeating wave pattern inside a thick black border).",none
