image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","select the **triangle** that has **vertical gray stripes** inside it (not the wavy-pattern triangle, and not the star).",none,"['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",select the **gray-and-white checkerboard pattern** (a square grid of alternating light/dark gray squares) with a **blue border**.,none,['square'],['checker'],True,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **circle** with a **thick reddish outline** and a **gray interior filled with white wavy zigzag lines** (looks like a patterned coin).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the **square with a gray-and-white checkerboard pattern** and a **thick blue border**.,none,['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the **square with a thick blue border** that’s filled with **repeating wavy gray-and-white horizontal lines** (looks like a wave pattern).,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the **circle with the black outline** that has a **gray-and-white checkerboard pattern** inside.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",select the circle filled with vertical gray stripes that has a **red outline** (not the blue-outlined one).,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the **upright triangle with a thick blue outline** that’s filled with **vertical gray stripes** (no wavy pattern).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",select the circle that has a **red outline** and is filled with a **gray-and-white wavy/zigzag pattern** (like repeating waves).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",select the tile that shows **vertical gray-and-white stripes** inside a **red square frame** (no question-mark curtain).,none,['square'],['stripe'],True,True,True
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","select the tile that shows a repeating **gray wavy/zigzag (sine-wave) pattern** on a white background, framed by a **thick dark border**.",none,['square'],"['wavy', 'zigzag']",False,False,True
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",select the **triangle** with a thick black outline that’s filled with **gray wavy (zigzag) stripes**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2","select the **square with lots of small gray polka-dots**, framed by a **thin red border** (not the checkered patterns).",none,['square'],['dot'],True,True,True
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2","select the **five-pointed star with a red outline**, and its interior is filled with a **gray-and-white checkerboard pattern**.",none,['star'],['checker'],True,True,True
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",select the upright triangle with a **green outline** and a **gray polka-dot (spotted) interior**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3","select the **green-outlined square** filled with **small gray polka dots** (a dotted square, not a circle).",none,['square'],['dot'],True,True,True
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",select the **green five-pointed star outline** that has **gray vertical stripes** inside it.,none,['star'],['stripe'],True,True,True
