image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",select the triangle that has vertical stripes inside (not the one with wavy lines).,"**Playing the reference game**

I'm in a reference game where I have to use minimal descriptions and avoid spatial references. I can only refer to the properties of shapes like their fill patterns. There are several shapes, such as a wavy-filled triangle, a wavy star, and a vertical-striped triangle. My target is the vertical-striped triangle, so I need to distinguish it from the others by saying something like, ""the triangle with vertical stripes inside, not wavy"" to keep it concise.","['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",select the grey-and-white checkerboard picture with the blue border.,none,['square'],['checker'],False,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the gray circle that has white wavy stripes inside and a thick red border.,"**Generating clear instructions**

I need to create an instruction for the listener to pick the target object in a reference game. I can't describe things based on vague spatial locations since objects can be arranged differently. The target has distinct visual properties, so I'll describe it clearly, like saying, “Pick the gray wavy circle with a red border.” But I have to ensure this description is unique among visible and hidden objects, which I can't define. My goal is to maximize the likelihood of clear identification despite the uncertainty with hidden objects.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the blue-outlined square with a gray-and-white checkerboard pattern inside.,none,['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the blue-outlined square that has gray-and-white wavy lines inside.,"**Clarifying image instructions**

I need to create a description that prompts the user to select the correct target object without mentioning ""bottom,"" ""left,"" or the dashed red box, since those are only visible to me. My goal is to guide them toward the wavy square with a blue border. I want to keep in mind that there may be hidden objects in other images, but in this case, there are no red curtains. The top-middle square is a red-bordered grey/white checkerboard, which isn't hidden. I’ll focus on that.",['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",pick the circle with a grey checkerboard pattern and a solid black outline.,"**Describing object properties**

I'm acting as a speaker describing a target object to a listener. The target is a dashed red box over the second column of the top row, but I must avoid referencing spatial arrangements since they can differ. So, I'll focus on the unique properties of the objects. The target is a circle with a grey and white checkerboard pattern and a thick black outline. I’ll distinguish it from others based on shape, color, and patterns.","['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the gray vertically striped circle with the red outline (not the one with the blue outline).,"**Analyzing spatial descriptions**

I’m thinking about how to describe a target to a listener who sees the items in a potentially different arrangement. I need to avoid using absolute grid positions like “bottom left” since that’s a degenerate spatial description. However, I can reference other visible objects. I see a grid with three columns and three rows. The top row has empty white cells. The middle row has red curtains in the first and third cells, while the center is empty. The bottom row has a circular target in the left cell, with vertical gray and white stripes and a reddish outline. I need to clarify that there's also a similar circle in the bottom right cell, but with a blue outline.","['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the blue-outlined triangle with gray vertical stripes inside.,"**Inspecting target object references**

I need to ensure that I can reference the selected target object correctly. I can't use specific positions like ""top-right,"" so it's crucial to understand how my grid is structured. Is it a 3x4 grid? I should take a moment to inspect the layout before jumping into any conclusions. This will help make sure I'm providing accurate information based on the position of the target object.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle with gray wavy lines and a red border (not the one with gray dots).,"**Describing a reference game setup**

I'm tasked with describing a reference game where the user needs to select a target object. The scenario involves a 3x3 grid layout, with specific objects like a target circle filled with gray wavy lines in the top-left corner, marked by a dashed red box that only I can see. Below it is a curtain that hides an unknown object. The grid arrangement might differ for the other person, adding to the challenge of selecting correctly.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the square with vertical gray stripes inside a red border.,"**Analyzing shape inference**

I need to consider the visible attributes of shapes—there's a circle with polka dots, a square with vertical stripes, and possible unseen shapes behind a curtain. To be thorough, I’ll describe the combination: a square border with grey stripes, ensuring not to confuse it with the circle. The hidden shapes might have stripes too, but since I can only see the square, that's my focus. The unknown features may lead to different reasoning about shapes, like contrasting circle versus square.",['square'],['stripe'],True,True,True
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","select the square with a gray background covered in repeated horizontal white wavy lines, like a wave pattern.","**Exploring pattern identification**

I'm considering how to uniquely identify a wavy pattern, especially since it might be similar to other patterns like vertical stripes. There's the idea that hidden objects could be similar to what I already know, but I can't assume uniqueness. I need to provide descriptions that are as helpful as possible. Curtains could be hiding various textures, and for effective reasoning, I might think that the shapes behind them could include any of the patterns I've encountered in training.",['square'],"['wavy', 'zigzag']",True,False,True
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",select the grey triangle with the wavy pattern and thick black outline.,"**Describing a triangular shape**

I’m thinking about how to describe this unique triangular shape. I can say something like, “the grey triangle with wavy stripes and a thick black outline.” I need to keep it to a single message and avoid specific location references like “bottom middle.” I could use relative object references, perhaps saying “the one that is not a star among the wavy shapes,” but I think I might just stick with calling it simply “the triangle.”","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",pick the square with many small grey dots inside and a thin red border.,"**Clarifying spatial language**

I need to avoid using spatial words like ""above,"" ""below,"" or ""middle."" However, I think using ""next to"" might be okay since it's relational. They mentioned avoiding ""degenerate spatial locations,"" which usually means not using coordinates like ""leftmost"" or ""top."" To be cautious, I’ll focus on features instead. I could say, “Select the square with small grey dots (polka dots) inside and a thin red border,” as this distinguishes it clearly from the circle and checkerboard square.",['square'],['dot'],True,True,True
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",pick the star with a red outline and a gray checkerboard pattern inside.,"**Considering referring expressions**

I need to describe the target, which has a red outline and checkerboard interior. I should create a referring expression that focuses on shapes, colors, and patterns without mentioning its position in a grid cell, since that can change. I also need to factor in occlusions; while there are no visible curtains in my view, I still need to acknowledge that some objects, like hidden stars, may exist behind those curtains on the listener's board. It's crucial to avoid contradictions.",['star'],['checker'],True,True,True
