image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",select the triangle with vertical stripes inside (not the triangle with wavy lines or the star).,"**Referring to shapes uniquely**

I'm looking at a grid with a 3x3 layout. On the middle left, I see a triangle with a wavy pattern, and on the middle right, there's a star with a similar wavy design. The bottom right triangle has vertical stripes. I want to create a referring expression that avoids spatial terms. The two triangles can be distinguished by their patterns: one has wavy fill, while the other is striped. So I could say, ""the striped triangle, not the wavy one.""","['triangle', 'triangular']",['stripe'],TRUE,FALSE,TRUE,3 3,"**Identifying grid coordinates**

I need to determine the coordinates on a 3x3 grid. The objects include a wavy triangle in the middle-left, a wavy star in the middle-right, and a bottom-right triangle with vertical stripes. My target is the triangle with vertical stripes, not the wavy triangle or the star. So, I’m looking at the bottom-right cell, which corresponds to column 3 and row 3. I’ll provide ""3 3"".",TRUE,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",select the picture with the gray checkerboard pattern made of alternating light and dark squares.,"**Considering pattern selection**

I'm thinking we can refer to ""blue border"" and ""checkerboard,"" but just in case they don't notice the borders, I should be clear. I could say something like: ""Select the one with a grey checkerboard pattern of alternating light and dark squares."" That should be specific enough for them to make the right choice!",['square'],['checker'],TRUE,FALSE,TRUE,3 2,"**Selecting a checkerboard pattern**

I need to choose a picture with a gray checkerboard of alternating squares. There are two options: one triangle in the top right and a square in the middle right. The phrase “gray checkerboard pattern made of alternating light and dark squares” probably refers to the square. So, I'll pick the middle row, third column, which gives me column 3, row 2 in a 3x3 grid. Let's finalize that choice!",TRUE,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the only uncovered shape that is not a star — the grey circle with wavy stripes and a red border.,"**Describing visual elements**

I need to provide a clear and descriptive reference for a listener to identify a target shape: a wavy grey circle with a red outline. I should avoid using specific spatial terms since it might create confusion. It's important to highlight features like shape, color, and pattern while being mindful of what the listener can see. The circle is distinct because it’s the only one with a wavy pattern. I might say, ""the grey circle with a wavy pattern and a reddish border,"" which helps differentiate it from other shapes.","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 3,"**Locating grid coordinates**

I need to focus on just the columns and rows in a likely 3x3 grid. There's an uncovered shape mentioned: the grey circle with wavy stripes and a red border. I found out that this grey circle is in the bottom-left cell, which means it’s in column 1, row 3. So, I’ll provide the coordinates as “1, 3” in that order. That'll fulfill the instruction!",TRUE,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",pick the blue-outlined square that has a gray-and-white checkerboard pattern inside.,"**Describing target object**

I'm working on describing a target object, which is a checkered blue square outline. I need to avoid mentioning any grid positions. I’ll compare it with other items: a grey dotted triangle with a thick black outline, a green star with polka dots, and a blue star featuring vertical gray stripes. My phrase will be: ""the blue-outlined square with a gray and white checkerboard inside."" I want to avoid any unique illusions, so that should cover it!",['square'],['checker'],TRUE,TRUE,TRUE,3 3,"**Providing grid coordinates**

I need to give the column and row for the blue-outlined square on the checkerboard. The bottom right cell is marked as column 3, row 3. I think I should provide it in the format “3 3” since that's what the developer asked for, without any other details. So, I’ll make sure to output ""3 3"" as instructed. That seems clear enough!",TRUE,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",pick the blue-outlined square filled with gray wavy stripes.,"**Describing target object**

I'm figuring out how to refer to the target object in a 3x3 grid. The target is the bottom-middle item, which is a blue-bordered square with wavy stripes. I need to describe it using color, shape, pattern, and border to make it unique among visible objects. There are no red curtain objects, just a variety of shapes and patterns. A good description could be “square with wavy gray lines and blue border.” I’ll keep it concise!",['square'],"['wavy', 'zigzag']",TRUE,TRUE,TRUE,2 3,none,TRUE,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the circle with the checkerboard pattern and a black outline.,"**Identifying target objects**

I need to refer to a specific object among several visible ones, ensuring there are no spatial terms involved. I'm focusing on a circle with a checkerboard pattern and a thick black outline in the top row middle. It stands out because its properties—being a circle with a checkerboard interior and a black border—set it apart. Other nearby circles have different patterns or colors, so I'll specify, ""the circle with the checkerboard pattern and black outline.""","['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,"2, 1","**Establishing grid position**

I'm focusing on a 3x3 grid and determining the position of an object. I only need the column and row information. For this setup, I have a top middle object, specifically a circle with a checkerboard black outline. So, that means it's located in column 2 and row 1 of the grid. This is all about figuring out precise placements!",TRUE,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the striped circle with the red border.,none,"['circle', 'circular']",['stripe'],TRUE,TRUE,TRUE,1 3,"**Determining grid coordinates**

I need to identify the coordinates in a 3x3 grid. The image shows three columns and three rows. I see objects like a middle-left square with a wavy green border, and a bottom-left circle that's striped vertically in grey with a red border. My target is this striped circle with a red border, which is located in Column 1, Row 3. I’ll just provide the numbers: ""1, 3"".",TRUE,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the blue-outlined triangle with vertical gray stripes inside.,"**Describing target object**

I need to provide instructions to select a specific target object, which is a triangle with a blue outline and grey vertical stripes on the interior. I should avoid using spatial references like ""top right"" or any mention of hidden objects. It's important to focus on the unique properties of this triangle since others might see different objects. The triangle is unique for having straight vertical stripes, unlike the wavy shapes of other objects, making my description clear and unambiguous.","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,3 1,"**Formatting grid coordinates**

I need to establish both column and row for a 3x3 grid. The blue-outlined triangle with vertical gray stripes is located in the top right cell, which corresponds to column 3, row 1. The instruction specifies that I should provide just the column number and row number. So, I think formatting it as ""3 1"" seems appropriate. I'll go ahead and output ""3 1"" as directed.",TRUE,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle that has gray wavy stripes inside and a light red ring around it (not the dotted circle and not a curtain).,"**Describing the target object**

I need to provide a clear description of the target so others can identify it. It’s in a 3x3 grid, with the target being a grey circle featuring wavy stripes and a dashed red border. There's another visible object in the bottom-right, a circle with gray dots and a black border. I can't mention where the curtains are located, but I can say which objects are ""not hidden by a curtain"" to ensure clarity.","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"1, 1","**Identifying target position**

I need to return only the column and row for a specific shape in a 3x3 grid. I'm looking for a circle with gray wavy stripes and a light red ring. Parsing the image, I see that the top-left cell contains that target circle. There are other objects in the grid, but they don't match the prompt since I'm excluding those. So, the answer is column 1, row 1.",TRUE,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the square picture with vertical gray stripes and a red border.,"**Describing an object for clarity**

I need to create a description for a target object so that the listener can identify it correctly. It's important to avoid spatial references since arrangements can vary. I should focus only on the visible attributes, like the vertical gray stripes within a square red border. There's another item with gray polka dots in a circular red border. I want to say clearly: ""the square frame with vertical gray stripes"" to differentiate from the hidden objects.",['square'],['stripe'],TRUE,TRUE,TRUE,3 2,"**Identifying grid coordinates**

I only need the column and row numbers for a 3x3 grid. The image indicates there are 3 columns and 3 rows. I'm aiming for the square that has vertical gray stripes and a red border, located in the middle row and right column. So, based on counting columns from left to right (1 to 3) and rows from top to bottom (1 to 3), the coordinates I need are ""3 2"".",TRUE,
