image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought_summary
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","The target is the triangle in the bottom right cell, which has vertical stripes.",
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2","The target object is in the middle column, right above the question mark on the red curtain. It's the one with the blue border.",
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3","The target is the circle in the bottom row, first column.",
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",The target is the square with a blue border that contains a checkerboard pattern.,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3","The target object is a blue square with a wavy pattern, located in the middle row and third column if you start counting from the top left corner.",
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1","The target object is a black circle with a checkered pattern inside, resembling a soccer ball.",
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",The target is the vertically striped circle with a red outline.,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",The object I'm referring to is the blue triangle with vertical stripes.,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",The top-left cell shows a circle with a wavy gray pattern.,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",The target is in the middle of the right column. It's a square filled with gray vertical stripes.,
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3",The target is the square with the wavy pattern on a gray background.,
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3","The target object is a triangle filled with a wavy pattern, located in the middle of the bottom row.",
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2","The target is the square with the dotted pattern, outlined in a dashed red line.",
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",The object you're looking for is a red star with a checkerboard pattern inside.,
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2","The target is the green outlined triangle, filled with gray dots.",
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3","The target is the square with gray dots, outlined in green, which is below a red dotted circle.",
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",The target is a green star with vertical stripes.,
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",The target is a blue-bordered star filled with grey dots.,
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",The target is the triangle in the top right corner. It has a red border and is filled with small grey dots.,
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1","The target object is a triangle with a dotted pattern inside, in the top row.",
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",The image I'm describing is a red-outlined triangle with vertical grey and white stripes.,
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",The target is a square with a black outline and vertical gray stripes.,
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2","The target is a circle with a green outline, filled with small gray dots.",
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",The object to select is the green triangle with vertical stripes.,
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",The target object is the blue star with grey dots inside.,
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",The target is the star with a checkered pattern inside.,
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",The object you're looking for is the blue-outlined star. It has a checkered pattern inside.,
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",The target is the blue triangle in the top-left square.,
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3","The target is the circle in the bottom left, it's red with a wavy fill.",
