image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",select the **upright triangle with a thick black outline that’s filled with vertical gray stripes** (not the wavy-filled triangle or the wavy-filled star).,"**Describing the target object**

I need to describe the target object in non-spatial terms. It's a triangle characterized by vertical stripes inside and has a thick black outline. For comparison, I might consider other shapes like a triangle with a wavy pattern or a star with a wavy design. But I want to focus on the striped triangle and ensure I provide clear instructions on how to identify it based on these unique characteristics.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",select the square image that looks like a gray-and-white checkerboard (alternating light and dark squares) with a solid blue border/frame around it.,"**Describing the target object**

I'm thinking about how to describe the object within the dashed red box. It's a gray-and-white checkerboard with a blue border. I want to keep it straightforward and say, ""checkerboard pattern framed in blue."" I should avoid any spatial references to focus on the colors and patterns instead. That way, I'll give clear instructions for identifying this object without unnecessary detail!",['square'],['checker'],True,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **circular icon**: a **round disk with a reddish border** and the inside filled with **gray-and-white wavy (zigzag) horizontal lines**.,"**Describing the target object**

I need to describe the target object clearly. It’s a circular badge with a dashed red border and a gray wavy pattern inside. I should mention its unique features without using spatial language. I could say it’s a round disk with a red outline and gray/white wavy lines. There are also two visible stars — one with a blue outline and checkered fill, and the other with a black outline and polka dots. The curtains have a question mark design and are hidden.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3","select the **square tile that looks like a gray-and-white checkerboard**, surrounded by a **thick blue border**.","**Describing an image**

I need to focus on providing a clear description without using spatial terms. There’s a 3x3 grid with distinct objects. For instance, I can mention the square that has a gray-and-white checkerboard pattern inside a thick blue frame. I can also refer to the triangle with gray dots, the green outlined star with a dotted interior, and the blue outlined star with vertical gray stripes—all without specifying their locations. This should keep it understandable!",['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the **square with a thick blue border** that contains a **gray-and-white wavy (zigzag) pattern** inside.,"**Describing object elements**

I need to describe a target object within a 3x3 grid. The top-left features a triangle with a blue outline and a checkerboard inside, while the top-middle has a red outline square with a checkerboard pattern. The bottom-left contains a star outlined in blue with vertical stripes inside. The bottom-middle square is outlined in blue and has a wavy gray and white pattern, which is my focal point for the description.",['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the **circle with a thick black outline** that’s filled with a **gray-and-white checkerboard (square) pattern**.,"**Describing target object**

I need to describe the target object clearly for the listener. It's in a 3x3 grid scene, with various shapes around it. The target is a dashed red box enclosing the top middle cell, which contains a circle with a thick black outline and a grey and white checkerboard pattern. Other shapes include a triangle with a red outline and checkered design, a blue outlined square with polka dots, and a blue outlined star that is also checkered.","['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",select the circle filled with vertical gray stripes that has a **red outline** (not the one with the blue outline).,"**Describing image selection**

I need to refer to the target object in the image, which is arranged in a 3x3 grid. It seems like there are three columns and three rows. The top row is empty, the middle row has curtains with question marks on the left and right, while the center is empty. The bottom row contains two circles. I should describe selecting the circle with a red outline and vertical gray stripes, avoiding location references.","['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1","select the **upright triangle** with a **thick blue outline** and **vertical gray stripes** inside (it’s the only striped, non-wavy object).","**Describing target object**

I'm focusing on describing a target object in a 3x3 grid setup. The objects include a triangle in the top-right corner with a blue outline and gray vertical stripes. It's important to note that I should only mention the triangle regarding the striped pattern, and avoid referencing its absolute location. So, I’ll describe it simply as the triangle with a blue outline and gray vertical stripes. That captures what I need!","['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",select the **circle with a red outline** that’s filled with **gray-and-white wavy (zigzag) stripes** (not the dotted circle with a black outline).,"**Creating a description**

I'm thinking I need a description that helps identify a target object without relying on its spatial arrangement. The image seems to display a grid of 2 columns by 3 rows. In the left column, the top circle has wavy grey-and-white lines within a red border, while another circle in the bottom-right has polka dots and a black border. I need to clarify these details all in one concise sentence for better understanding.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2","select the tile that shows a square panel filled with **vertical gray-and-white stripes**, outlined by a **thin red square frame**.","**Describing target tile**

I'm thinking about how to describe the target tile effectively. It has grey vertical stripes, and there's a square red border surrounding it. I want to provide a reference that focuses on the pattern without getting too caught up in spatial details. This way, I can ensure the description is clear and straightforward, focusing on what makes it visually distinct. I'll keep it simple and precise!",['square'],['stripe'],True,True,True
