image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",pick the triangle with vertical stripes.,none,"['triangle', 'triangular']",['stripe'],TRUE,FALSE,TRUE,3 3,none,TRUE,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",pick the gray-and-white checkerboard pattern.,none,['square'],['checker'],FALSE,FALSE,TRUE,3 2,none,TRUE,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the grey circle with the wavy pattern and a red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"1, 3",none,TRUE,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the gray-and-white checkerboard square with a solid blue outline.,none,['square'],['checker'],TRUE,TRUE,TRUE,3 3,none,TRUE,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",pick the grey square with the wavy pattern and the blue outline.,none,['square'],"['wavy', 'zigzag']",TRUE,TRUE,TRUE,"2, 3",none,TRUE,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",pick the gray checkered circle with the plain black outline.,none,"['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,2 1,none,TRUE,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the striped circle outlined in red (not blue).,none,"['circle', 'circular']",['stripe'],TRUE,TRUE,TRUE,1 3,none,TRUE,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",pick the only blue triangle with vertical stripes.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,3 1,none,TRUE,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle filled with gray wavy lines and outlined in red.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 1,none,TRUE,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the square with gray vertical stripes inside a red border.,none,['square'],['stripe'],TRUE,TRUE,TRUE,3 2,none,TRUE,
