image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","pick the triangle that has vertical straight stripes inside, not the one with wavy lines.","**Identifying target shape**

I'm in a reference game where I need to describe a target shape without mentioning positions like ""bottom right."" I have to focus on attributes like shape, pattern, color, and how it relates to nearby visible objects. There’s a 3x3 grid with three visible shapes: a wavy triangle with a gray interior and black border, a wavy star, and a vertical stripes triangle, which is my target. I need to ensure my description helps the listener identify the target accurately among their objects, including potential hidden shapes. However, I'm unsure about their arrangement.","['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2","select the image with the gray-and-white checkerboard pattern, like a chessboard.",none,['square'],['checker'],False,False,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",choose the gray circle with a red outline and wavy white-and-gray lines inside.,"**Exploring hidden shapes**

I'm considering a scenario where some shapes are hidden behind a red curtain, but the other person knows what’s there. Their image depicts the real shapes, while ours might only display part of it. The key is to create a description based on shape, pattern, and color that is globally identical, without relying on relative positions since they might differ. I need to ensure clarity, asking something like, ""Pick the gray circle with a red outline and wavy white stripes."" Are there more hidden shapes behind the curtain?","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the blue-outlined square with a gray-and-white checkerboard pattern inside.,"**Describing the target clearly**

I need to describe the target to the listener without using spatial positions, as they may differ. Instead, I'll focus on properties like shape, color, and pattern. There are several objects including a green polka-dotted five-point star, a blue striped five-point star, and a triangle with polka dots. The target itself is a blue-outlined square with a gray and white checkerboard fill. I have to ensure the target is uniquely identified among the other shapes.",['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",pick the gray-and-white square that has a wavy pattern and a blue border.,"**Analyzing reference task**

I need to grasp the task clearly: it’s a reference game as described by the developer. We're the speaker, and the other person might see the same 3x3 grid, although their arrangement could differ. I can't use specific spatial locations since that could lead to confusion. Instead, I'll focus on the properties of the objects, like shape and color. Some objects may be hidden by a red curtain, but in this case, I don't see one. There are three visible shapes: a checkered triangle with a blue outline, a checkered square, and a solid red outlined square.",['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the circle that has a grey checkerboard pattern inside and a solid black outline.,"**Analyzing grid instructions**

I need to look at a 3x3 grid with shapes, where one shape is highlighted by a red dashed box. When guiding another player, I can’t mention positions because their layout may differ. Instead, I have to describe properties like shape (circle, triangle, etc.), patterns (checkered, dotted), and outline colors (red, blue). In this grid, I see specific details for shapes in each row, such as a circle with a checkerboard pattern and a triangle with a grey interior.","['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3","pick the vertically striped gray-and-white circle with the red border, not the one with the blue border.","**Considering visual descriptions**

I need to provide a referring expression for a target without using spatial terms, since the arrangement might vary. I should focus on the visual features of the target object instead. This setup is a 3x3 grid with visible elements, including two circles with vertical gray and white stripes, one circled in red and the other in blue. The target is a dashed red box around the circle with a red border. Plus, I need to think about attributes that uniquely identify this target, even if there may be hidden elements behind the curtains.","['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the grey vertically striped triangle with a blue outline.,"**Describing target shapes**

I need to create a reference description for target selection, focusing on a dashed red box around the shape. I'm mentally picturing a 3x3 grid where some squares are empty. In the top left cell, there's a green-bordered square with a grey wavy pattern. The top right cell has the target triangle, outlined in blue with vertical gray stripes (not wavy). The middle left cell has a red-bordered square (wavy), and there are also a star and a circle in the bottom row. I’ll ensure my descriptions distinguish these shapes without using spatial references.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle with gray wavy stripes and a red outline (not the one with gray dots).,"**Describing target objects**

I need to create a clear reference for the listener to select a target object without being vague about locations. I can't mention positions like ""top-left"" or grid coordinates. The target is a circle with grey wavy stripes and a red outline, distinguishing it from a distractor circle with grey dots and a black outline. I could use a contrastive description, focusing on unique patterns like ""the circle with gray wavy stripes and red border, not the spotted one.""","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",choose the red-framed square that has thin vertical gray stripes inside (not the dotted circle).,"**Describing target objects**

I need to infer a setting where I'm a speaker in a reference game. I want to help a listener identify a target object that’s partially hidden by a red curtain. I can’t depend on grid coordinates or vague spatial references like ""the one on the right."" Instead, I should focus on describing the target object’s appearance relative to visible others, like “the square with vertical gray stripes and a red border.” It's all about clarity!",['square'],['stripe'],True,True,True
