image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","Pick the triangle that has straight vertical stripes inside it, not the one filled with wavy lines.","**Generating a referring expression**

I need to create a description for a target object in a 3x3 grid of shapes. The target is a striped triangle located at the bottom right. There are also a wavy triangle and a wavy star present. To uniquely identify the striped triangle, I can say ""the triangle with vertical stripes"" while avoiding spatial terms. It's important not to assume the listener's perspective, as they might see the arrangement differently, but they know the available shapes.","['triangle', 'triangular']",['stripe'],TRUE,FALSE,TRUE,3 3,"**Clarifying response format**

I need to answer with just the column and row numbers. I'll refer to the 3x3 grid I’ve visualized. In this grid, the middle left cell has a wavy triangle, the middle right has a wavy star, and the bottom right cell features a triangle with vertical stripes, while the others are empty. The user wants the response in the format ""3 3"" for the bottom right cell, so I'll respond accordingly with ""3 3"".",TRUE,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",Select the gray checkerboard picture with the blue border.,"**Describing visual details**

To create the best description, I should focus on visible features without speculating on hidden ones. A natural phrase like ""the gray checkerboard pattern with the blue border"" works well. While there might be other matching items that aren't visible, game design likely navigates around that. It's important to base my description on what’s clearly seen instead of using vague locations like ""middle-right."" A concise expression is the way to go!",['square'],['checker'],FALSE,TRUE,TRUE,"3,2",none,TRUE,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Choose the gray circle with wavy stripes and a reddish border.,"**Generating a referring expression**

I need to create a referring expression for a target object, but I can’t use spatial terms that rely on the same arrangement. Instead, I should focus on intrinsic features like shape, color, and pattern. There are hidden elements that the listener knows about, which makes ensuring uniqueness a bit tricky. I can only describe what’s visible while considering that occluded objects might share features. I’ll carefully inspect the grid to clarify details about the objects.","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 3,"**Identifying object position**

The user is asking me to determine the position of a specific object in a 3x3 grid. They described it as a ""gray circle with wavy stripes and a reddish border."" Based on the grid layout, this object is found in the third row, first column. So, the output would be “1 3” or “1,3,” just as they requested. It's crucial to stick to their instructions and provide only that information!",TRUE,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",Pick the blue-outlined square with a gray-and-white checkerboard pattern inside.,none,['square'],['checker'],TRUE,TRUE,TRUE,"3, 3","**Analyzing the grid layout**

User describes a 3x3 grid, but it seems like row 1 only has a triangle in the middle. I need to take a closer look at the image to understand the layout better. It could be that the other elements are hidden or not present in this specific depiction. I'll pay attention to the overall arrangement and how the triangle fits into that grid structure. Let’s figure this out together!",TRUE,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",Select the blue-outlined square that has gray wavy lines inside it.,"**Analyzing the grid game**

I'm seeing a 3x3 grid in this reference game, and I need to take a moment to inspect it. I wonder what kind of patterns or references are involved here. Is it a matching game, tic-tac-toe, or something else entirely? The layout is intriguing. Let’s see if I can identify any clues or strategies based on this grid. It feels like there could be so many possibilities here!",['square'],"['wavy', 'zigzag']",TRUE,TRUE,TRUE,2 3,"**Interpreting grid instructions**

I need to understand the grid, which looks like it's 3x3. There's a blue-outlined square with gray wavy lines located in the bottom middle cell, which corresponds to column 2, row 3. The instruction is to respond with ""2 3"" instead of using a comma, so I'll go with ""2 3"" to follow the guidelines and avoid confusion. That seems clear and safe!",TRUE,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",Pick the circle with a gray checkerboard pattern and a black outline.,"**Defining unique expressions**

I need to create an expression that clearly identifies the target shape based on specific characteristics, like a circle with a checkered interior and a black border. I noticed that while there are other shapes with checkered patterns, none have a checkered circle like mine. So, a concise way to express this could be: ""the gray checkered circle with a black outline,"" which effectively differentiates it without mentioning its location or other shapes.","['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,2 1,"**Interpreting grid instructions**

I need to parse a 3x3 grid, with columns numbered 1-3 from left to right and rows 1-3 from top to bottom. The user wants me to identify a circle with a gray checkerboard pattern and black outline. Inspecting mentally, I see it in the top row, middle cell, which means I should respond with its coordinates. So I'll output ""2 1"" to match the user’s request without adding extra words.",TRUE,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3","Pick the vertically striped circle with the red outline, not the one with the blue outline.","**Understanding the Task**

I need to figure out how to create a referring expression for a specific object: a grey vertical-striped circle with a red circular outline. There’s another similar object, with a blue outline, and two hidden objects behind red curtains. I have to avoid using direct spatial references, like ""bottom left,"" since the listener's arrangement might differ. I also need to ensure my description distinguishes the target from any unseen objects the listener might know about.","['circle', 'circular']",['stripe'],TRUE,TRUE,TRUE,"1, 3","**Analyzing object coordinates**

The user is asking about identifying an object based on specific instructions. I see that they want me to refer to the vertically striped circle with the red outline, which I find in the bottom-left of the grid. So, I’m thinking through the image layout: it’s a 3x3 grid. The coordinates for the red outlined circle are column 1, row 3. I’ll make sure to present that clearly!",TRUE,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",Pick the blue-outlined triangle with gray vertical stripes inside.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,"3, 1","**Identifying grid coordinates**

I need to provide the column and row numbers for a specific grid, which is 3x3. That gives me 3 columns and 3 rows to work with. There's a ""blue-outlined triangle with gray vertical stripes"" to find. Based on my understanding, that triangle is located in the top row and the third column. So, I’ll answer with ""3,1"" for column 3 and row 1. That seems straightforward!",TRUE,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",Choose the circle filled with gray wavy lines and outlined with a thin pink-red border (not the one with gray polka dots and a black border).,"**Considering shape references**

I’m thinking about how we can describe shapes without assuming too much about the context, like not saying ""not under curtains"" since they might only see shapes rather than the curtains themselves. This makes things tricky! I can’t rely on grid positions either since I don’t know the arrangement. Instead, I could focus on properties, like identifying a circle with a pink border while being cautious about references that could mislead. It's quite a challenge!","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"1, 1","**Determining Object Position**

I need to identify the column and row number for the object described. I’m inspecting a 3x3 grid, with the top-left cell containing a circle filled with gray wavy lines and a thick pink-red border. The expression asks for the circle with gray wavy lines, so that’s the one I’ll choose. It’s in column 1, row 1. Now, should I simply output “1, 1” or say “column 1, row 1”?",TRUE,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",Pick the square picture with vertical gray stripes inside a red square frame.,"**Evaluating hidden object assumptions**

I’m considering that the hidden objects might be random images, so I need to ensure that my description works for any possible state behind the curtain. If I pick a description that distinguishes from visible items, it may still fail if what's hidden is the same. Since some objects are hidden behind the red curtain and the other person knows what's there, I'll focus on properties we can see, like mentioning what’s ""not covered by a red curtain.""",['square'],['stripe'],TRUE,TRUE,TRUE,"3,2","**Identifying grid coordinates**

I need to figure out the correct grid coordinates for a game based on the instructions. We're working with a 3x3 grid, and the task involves describing certain objects in each cell. The target image has vertical gray stripes inside a red square frame, located at column 3, row 2. They ask for a specific format, so I can provide the coordinates as ""3, 2"" or ""3 2"". I’ll choose ""3, 2"".",TRUE,
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","Pick the square with a gray background covered in repeating white wavy horizontal lines, like a sine‑wave pattern.","**Analyzing visual descriptions**

When describing objects, I need to be cautious about spatial references since their arrangement might differ. Curtains present an interesting challenge because we can’t see what’s behind them, yet the other person might know. I believe we can reference visible features of known objects, but not hidden ones. The uniqueness of descriptions is key. For instance, how I express patterns—like “wavy white curves on gray” versus “vertical gray/white stripes”—can help in identifying them effectively.",['square'],"['wavy', 'zigzag']",TRUE,FALSE,TRUE,1 3,none,TRUE,
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",Pick the gray wavy-patterned triangle with a thick black outline (not a circle or star).,"**Describing target objects clearly**

I need to describe the target object to help the listener identify it. The grid is 3x3 with various objects. In the top row, there are two circles filled with polka dots. The bottom middle has a triangle with a wavy fill and a black outline. Each object has unique features, like colors and patterns. I should avoid spatial terms since other player arrangements might differ. It's important to emphasize the distinct characteristics, ensuring clarity in identification.","['triangle', 'triangular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"2, 3","**Analyzing object instructions**

The user is asking me to identify an object from a grid based on a description. They specifically mention a gray wavy-patterned triangle with a thick black outline, excluding circles and stars. I'll need to visualize or inspect the grid, which seems to be 3x3 or 4x3, and then locate the correct object based on the column and row number. It's important I understand this clearly to provide the right answer.",TRUE,
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",Pick the square that has a gray polka‑dot pattern inside it.,"**Creating a robust description**

The user is setting up a reference game using an image, and my task is to create a description that helps a listener identify a target object marked with a dashed red box. I need to avoid using specific spatial locations, like “the one in the bottom right,” since the arrangement may differ. Plus, there are hidden objects behind curtains, which could make my description ambiguous. Still, I want to provide the best description I can based on visible elements. I'll need to inspect the image carefully!",['square'],['dot'],TRUE,FALSE,TRUE,"3, 2","**Interpreting grid coordinates**

I need to interpret a 3x3 grid and provide the column and row indices. It seems like the gray polka-dot square is located in column 3, row 2. After checking the image, I see it’s at the middle right. Since I need to follow the instruction to provide just the column and row, my answer is “3,2.” While “3 2” could work too, I think I’ll stick with the comma format.",TRUE,
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",Pick the star with a red outline and a grey checkered pattern inside.,"**Clarifying target description**

I’m working on a reference game and need to create a description that precisely identifies a target object. I can't use positional terms like ""top right"" since objects might be arranged differently for others. From my example of a 3x3 grid: the target object is a red-outlined star with a checkerboard pattern inside. It's in the right cell of the middle row. There’s also a different star with a black border and stripes that I need to differentiate.",['star'],['checker'],TRUE,TRUE,TRUE,3 2,"**Outputting grid coordinates**

I need to provide the column and row number for a star located in a 3x3 grid. The star has a red outline with a grey checkered pattern in the middle row and right column, which is column 3, row 2. The instructions say to only give those numbers. So, I’m thinking I’ll just say “3 2” since that fits the requirement without extra formatting.",TRUE,
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",Choose the triangle with a green border and gray polka dots inside.,"**Identifying a target visually**

I see that the user wants to reference a game element by providing a phrase that identifies the target, like a dotted red box, without using specific spatial locations. I need to think about how to describe it based on visible properties, such as shape, color, or pattern, that are clearly seen and unoccluded. Also, I’m considering if there’s a grid layout, maybe 3x3? I’ll need to inspect the image further for details.","['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,3 2,"**Identifying grid coordinates**

I need to identify grid coordinates, focusing on ""column row"" numbers within a 3x3 grid. I'm looking for a triangle with a green border and gray polka dots in the middle-right area. Upon inspection: in the first row, column 1 has a green triangle with vertical stripes, column 2 is empty, and column 3 has a curtain. In the second row, column 3 has the desired green triangle with polka dots. So, the target coordinates are column 3, row 2. I’ll output ""3 2"".",TRUE,
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",Pick the green‑bordered square with the gray polka‑dot pattern.,"**Clarifying selection criteria**

I need to focus on identifying the green-outlined square with grey polka dots, as distinct from the blue-outlined wavy circle and red-outlined polka-dot circle. I want to keep my description minimal but precise, highlighting that I'm targeting the polka-dot pattern specifically in the square that has a green border. So, I'll keep it simple with a phrase like, ""the green-bordered square with gray dots."" That seems clear enough!",['square'],['dot'],TRUE,TRUE,TRUE,"2, 3","**Interpreting grid coordinates**

I need to look at a 3x3 grid with shapes to get the coordinates. The green-bordered square with gray polka dots is in the bottom center. 

Labeling the columns as 1 for left, 2 for center, and 3 for right, and rows as 1 for top, 2 for middle, and 3 for bottom, the object is at column 2, row 3. 

So, my answer should be ""2, 3"" or ""2 3"" without any extra text.",TRUE,
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",Select the green-outlined star with gray vertical stripes inside.,"**Describing object selection**

I need to describe a target object for the user in a game where they can’t see the same things I do. The target is a green star with vertical gray stripes inside and a green outline. I must avoid any specific position references because the user can't see where the box is. They asked not to use spatial locations, so I should focus on the object's characteristics like shape, color, and pattern. Let's check the grid, which contains red curtains and a blank square in the top row.",['star'],['stripe'],TRUE,TRUE,TRUE,2 3,none,TRUE,
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",Pick the blue-outlined star that has a grey polka‑dot pattern inside.,"**Describing the target accurately**

I need to describe the target well, which is a dashed red box around a blue outline star with gray polka dots inside. There’s also a visible wavy square, but something unknown is hidden. I want a unique description that makes the target distinct from anything else. However, the hidden objects might include star shapes or other items, and I can't guarantee what they are. I have to ensure my description is clear and informative for the listener.",['star'],['dot'],TRUE,TRUE,TRUE,1 1,"**Following instructions for game response**

I need to keep in mind that I'm a listener in a reference game, and I'm only supposed to provide column and row numbers. So responses will be something like ""1 1"" or ""1,1."" I have to specifically identify which blue-outlined star has a grey polka-dot pattern inside. According to the grid, the correct star is in the top-left cell, so I'm going to respond with either ""1 1"" or ""1, 1."" Either way seems fine, but I'll stick with ""1 1.""",TRUE,
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Select the triangle with the dotted pattern and red outline (not the one with wavy stripes and a blue outline).,"**Creating clear references**

I need to produce a reference for the listener to identify a dashed-red-box target without using spatial terms like ""top left"" because the arrangement might vary. Since I can't specify ""behind curtain"" details, I'll describe the visible shapes. A good reference might be ""the light gray triangle with polka dots and a thin red border,"" making sure it's distinct from the gray wavy striped triangle. It's important to be concise while remaining clear about the differences!","['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,2 1,"**Determining grid coordinates**

I need to provide just the column and row numbers for a 3x3 grid. The columns will range from 1 to 3 from left to right, and rows also from 1 to 3 from top to bottom. I'm looking for a specific shape: a triangle with a dotted pattern and red outline. From my analysis, the first row, second column shows the right triangle with grey dots. So, I believe the answer is ""2 1"" without any commas—just the numbers.",TRUE,
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1","Pick the triangle that has a dotted interior (gray polka dots), not the one with stripes.","**Considering description strategies**

I need to think about how to describe the target object in the reference game without using spatial terms since the listener could have a different layout. I can't mention the red dashed box because they can't see it. I can only refer to colors, shapes, and patterns. Since the listener can see behind the curtains, I must carefully choose a description that distinguishes the target from all the potential hidden objects without making assumptions about them.","['triangle', 'triangular']",['dot'],TRUE,FALSE,TRUE,"1,1","**Understanding grid references**

I need to focus on the prompt, which asks for the column and row number of a triangle with a dotted interior, specifically gray polka dots, rather than stripes. The developer emphasizes that the response should be purely numerical, like ""1,1"" or ""1 1."" It seems clear that I'm looking for a 3x3 grid and confirming that the top-left triangle has the required pattern. So, I'll respond with ""1,1"" since that's the correct reference!",TRUE,
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Pick the red-outlined triangle that’s filled with vertical gray-and-white stripes.,"**Describing the target shape**

I need to create a clear expression to identify the target, which is a red-outlined triangle with vertical stripes. The background includes various shapes like blue circles and green stars, but my focus is solely on the triangle. I realize I should avoid spatial references like ""bottom left"" and stick to describing its unique attributes. Even though there could be hidden shapes, I should clarify that the visible shape is the ""red-outlined triangle.""","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,1 2,"**Identifying the object location**

The user wants me to identify the object based on their description. They mentioned a red-outlined triangle filled with vertical gray-and-white stripes. I'm looking at a 3x3 grid where I've found that the triangle is located at column 1, row 2. I noted the positions of other shapes to confirm that the red triangle is indeed the target. So my final answer will be ""1 2"" for the column and row.",TRUE,
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Select the grey vertically striped square with a black border.,"**Clarifying descriptions**

The instructions mention possibilities around red curtains, but since they aren't relevant here, I shouldn't refer to them. Instead, I can focus on saying something like ""the striped gray square with a thick black border"" or ""the square with vertical gray stripes and a black outline."" I need to keep the phrasing minimal. Maybe I won’t say “only square” since it's implied, but I think that's okay.",['square'],['stripe'],TRUE,TRUE,TRUE,"3,1","**Determining response format**

I have to focus on being the listener for this reference game. The task is to provide only the column and row numbers for a square on a grid. The instruction specifies that I need to select the grey vertically striped square with a black border in the top row, third column. It seems clear I should answer ""3,1"" but I need to confirm the expected order. I'll output ""3,1"" as instructed.",TRUE,
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Pick the green-outlined circle with gray polka dots inside.,"**Identifying target shapes**

I'm considering the image layout. The target shape is a green-outlined circle with a dotted interior. There’s also a green star on the left. Let's see; the descriptors include various shapes like triangles, squares, and circles in different colors and fills. The only shape that fits my criteria is the green circle, distinguished by its dotted filling. I should phrase it clearly, so I'll say: ""the green circle with gray polka dots."" And for this case, I won’t mention curtains since they don't obstruct this view.","['circle', 'circular']",['dot'],TRUE,TRUE,TRUE,3 2,none,TRUE,
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the green-outlined triangle that has vertical gray stripes inside.,none,"['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,"1, 2","**Determining grid coordinates**

I need to identify the grid location correctly. It's about finding the green-outlined triangle with vertical gray stripes, which is clearly in the first column and the second row. The answer should be formatted as ""1,2,"" since the developer specified to provide just the column and row numbers. So, I’ll confidently go with ""1,2"" as my final answer.",TRUE,
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Select the star-shaped object with a blue outline and a white interior covered in gray polka dots.,"**Considering unique descriptions**

I’m working with instructions about a speaker reference game. There’s a grid showing various objects, and the target is a star marked with a dashed red outline. I can’t mention spatial locations since the layout might vary, and some objects are hidden behind curtains. I need to use visible properties like shapes, colors, and patterns, ensuring that no hidden object shares those properties, but it’s tricky—there's no guarantee my description will always work!",['star'],['dot'],TRUE,TRUE,TRUE,"1, 3","**Evaluating grid layout**

I’m checking a 3x3 grid based on the image. I see 3 columns and 3 rows, so that checks out. The top-left cell features a red curtain background with a triangle shape that has a blue outline and grey checker inside. But hold on, I’m noticing it looks like the top-left two columns might actually merge. I’ll need to take a closer look at that!",TRUE,
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1","Pick the star whose inside is a grey checkerboard pattern, not the one with vertical grey stripes.","**Considering object selection criteria**

I’m thinking about how items behind a curtain may share identical features, and the speaker can’t know this. Normally, we focus on describing the target while accounting for potential ambiguity. For example, if asked to choose a star with a checkered pattern among several, we might inadvertently point out an ambiguous choice. Since I can't see behind the curtains, I need to create a description that distinguishes the visible star effectively, despite the listener's perspective on actual objects.",['star'],['checker'],TRUE,FALSE,TRUE,1 1,none,TRUE,
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Select the blue-outlined five-pointed star with a gray-and-white checkerboard interior.,"**Generating referring expressions**

I need to create a referring expression for the target object, but I must avoid using fixed spatial terms like ""left,"" ""right,"" or ""bottom left,"" since arrangements could differ for another person. While I wonder if relational terms could work, I realize that if the layout is changed, those positions might not hold either. Instead, it's best to focus on the visual content—like shapes, colors, and patterns—rather than relying on spatial descriptions.",['star'],['checker'],TRUE,TRUE,TRUE,"1, 3",none,TRUE,
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",Pick the blue-outlined triangle with the gray polka-dot pattern (the triangle that isn’t green).,"**Examining the grid layout**

I need to provide a clear reference expression so the listener can identify the target object in a 3x4 grid. Okay, let’s think through this image. It looks like there are three rows and four columns, but the cropping is confusing. I see two shapes in the left column: a blue triangle with a dashed highlight at the top and a middle left square filled with gray dots. In the middle column, there's a green triangle and a star, but I’m not sure about the final column. I’ll need to take a closer look.","['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,1 1,"**Determining grid coordinates**

I need to provide the column and row numbers for the grid, which is 3x3 based on the image. The shapes include a blue triangle at the top-left, a square in the middle-left, a green triangle in the middle-right, and a star at the bottom-right. The user's instruction is clear: they want the blue-outlined triangle with a gray polka-dot pattern, which is indeed the blue triangle in the top-left corner. So, my answer will be ""1 1.""",TRUE,
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Pick the only circle: it has a red outline and a gray wavy stripe pattern inside.,"**Clarifying ambiguous descriptions**

I’m thinking about potential ambiguities in descriptions. For example, I have two red shapes: a circle and a star, both with wavy patterns. Someone might choose the star instead. To clarify, I can state that it's the only circle with a red border and wavy stripes inside. I should instruct: ""Choose the circle with a red outline and gray wavy stripes."" I want to keep it concise, avoiding location language, so I'll say: ""Select the only circle with a red border and wavy pattern inside.""","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 3,none,TRUE,
