image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","select the **upright triangle with a thick black outline and vertical gray stripes inside** (not the triangle with wavy lines, and not the star).","**Describing the target triangle**

I'm thinking about how to describe a triangle that has vertical stripes filling it and a thick black outline. I need to ensure that my description is referential and doesn't include spatial details. It's also important to mention how this triangle is different from others, specifically one that has a wavy fill or even a star shape. I want to be clear and precise in my description for the user!","['triangle', 'triangular']",['stripe'],True,True,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",select the square tile that looks like a gray-and-white checkerboard (chessboard pattern) framed by a thick blue border.,"**Describing target features**

I'm focusing on describing the target, which is a grey checkerboard with a blue border. I need to emphasize the non-spatial aspects of it, so rather than talking about where it is, I’ll concentrate on the colors and patterns. The grey checkerboard pattern paired with the blue border creates a striking visual contrast. It's important to articulate these elements clearly for better understanding. Let's make sure the description captures the essence effectively!",['square'],['checker'],True,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **round circle icon with a red outline** and a **gray interior filled with repeating white wavy zigzag lines**.,"**Describing a target**

I need to describe a target that features a circle with a grey wavy pattern and a red outline. It’s important to make the description clear without using spatial references. I’m focusing on bringing out the details of the pattern and colors. The wavy design in grey adds an artistic touch, while the vibrant red outline provides a strong contrast. I’ll aim to capture its essence in a way that's easy for anyone to visualize!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the **square tile with a blue outline** that contains a **gray-and-white checkerboard pattern** (like a chessboard).,"**Describing the target object**

I need to clearly refer to the target object, which is a checkerboard square featuring a blue border. I should focus on describing it without relying on spatial terms. This means I’ll concentrate on its colors and design elements, emphasizing how the blue border frames the checkerboard pattern. It’s important to convey its visual attributes effectively, so the user understands exactly what to envision. Let's clarify that without making it confusing!",['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the **blue-outlined square** that’s filled with a **repeating wavy (zigzag) pattern** in **gray and white** (looks like waves).,"**Describing target reference**

I need to clarify what I'm referring to here. The target is at the bottom middle, which is interesting. I'm visualizing a dashed box surrounding a blue-bordered square that has this wavy pattern in gray and white. It's a bit tricky to describe without using spatial terms, but I think I can focus on the contrasting colors and the texture of the pattern to convey its essence.  Let's keep it simple and clear!",['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the **round circle with a thick black outline** and a **gray-and-white checkerboard pattern** inside.,"**Describing the target design**

I'm thinking about how to describe a target that is simply a circle with a thick black outline and a checkered fill. It’s important that I focus on clarity. The instructions shouldn't mix any spatial details. So, all I need to mention is that it's just the circle with a black border and the checkerboard pattern inside. Keeping it straightforward will ensure there's no confusion about the design!","['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",select the circle filled with vertical gray stripes that has a **red outline** (not the blue-outlined striped circle).,"**Describing objects with detail**

I need to create a clear reference description without using spatial terms. My target is a circle that has a red border and vertical gray stripes. There's another similar object, but it has a blue border instead. It’s all about making sure I highlight the differences between them so they can be easily distinguished. I want to focus on the key characteristics that make each one unique!","['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the **triangle** with a **thick blue outline** and **vertical gray stripes** inside (not the wavy-pattern shapes).,"**Describing the triangle design**

I need to describe a triangle that is outlined in blue and features vertical gray stripes inside. It's crucial to clarify that the design does not have a wavy pattern, as I want to keep it succinct and clear. I’ll make sure to focus on the colors and the distinct straight patterns without unnecessary details. This will help convey the design effectively to the user.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",select the circle with a **red outline** that’s filled with **gray wavy (zigzag) stripes**.,"**Describing the target shape**

I need to describe the target in more detail. It's a circle with a red border and a wavy grey pattern. To state it simply, I can say, “a circle with a red outline and gray wavy stripes.” It's important to note that the pattern is not dotted, so I’ll make sure to clarify that. A clear picture helps avoid confusion with other patterns.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2","select the image that’s a square filled with vertical gray stripes (like a barcode), framed by a reddish border.","**Describing the target visually**

I need to describe a square that has vertical gray stripes within a red border. So, I'm thinking about the overall appearance. I wonder if I should focus on the intensity of the colors and the pattern's impact. It's all about how the gray stripes contrast against the bold red. I should provide an engaging description that conveys the visual elements without relying on spatial references. Let's see how I can make that clear and vivid!",['square'],['stripe'],True,True,True
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3",select the tile that shows a repeating **wavy zigzag pattern** (light gray background with darker gray wave lines) inside a **thick black square frame**.,"**Describing the target design**

I need to talk about a target that has a dashed red box surrounding a wavy pattern, which is gray on a white background and features a black border. I want to make sure I describe it clearly without focusing on its position. This combination creates a vibrant yet subtle contrast, which might emphasize the wavy pattern. The red dashed box adds a playful touch, which could draw attention to the design as a whole.",['square'],"['wavy', 'zigzag']",True,True,True
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",select the **black-outlined triangle** that’s filled with **gray wavy (zigzag) horizontal lines**.,"**Describing triangle design**

I need to describe a triangle that is positioned at the bottom middle. It has a black outline and is filled with gray wavy lines. I want to make sure it’s clear that I'm focusing on the design specifics rather than any spatial details. Overall, the triangle features a distinct wavy pattern within its boundaries, surrounded by a bold black border. That should give a good visual impression!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2","select the **white square tile filled with evenly spaced small gray polka-dots**, the one with a **thin red/pink border** (not the checkerboard patterns).","**Describing a target pattern**

I need to refer to a target that’s a square with a grey dotted pattern and a red border. I should avoid using any vague spatial terms in my description. So, I’ll focus on clearly communicating the attributes: the shape is a square, the color of the dots is grey, and the border is red. I want to ensure the user has a solid understanding of what this target looks like without any ambiguity.",['square'],['dot'],True,True,True
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",select the **five-point star with a red outline** and a **gray-and-white checkerboard pattern inside**.,"**Describing the target**

I need to describe the target: it's a red outlined star that has a checkered fill. I really want to focus on providing a clear and accurate description, without mentioning its spatial orientation. It feels important to get this right so that anyone who sees the description will have a solid understanding of what I'm referring to. I'll be careful to stick to the details that matter most!",['star'],['checker'],True,True,True
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",select the upright triangle with a **green outline** and a **gray polka-dot (dotted) fill** inside (not the blue triangle with a checkerboard pattern).,"**Describing a shape**

I need to provide a description without any spatial context. The focus is on a green outline triangle filled with gray polka dots. I should make a comparison to a blue checker triangle. It's interesting noting the differences between these two shapes. So, I'll clearly highlight the green triangle design with its polka dots versus the pattern of the blue checker triangle. Keeping it straightforward is crucial!","['triangle', 'triangular']",['dot'],True,True,True
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",select the **square** with a **green border** that’s filled with a **light gray polka-dot pattern** (evenly spaced dark gray dots).,"**Describing the target design**

I need to focus on describing the target effectively: it's a square shape with a green border and gray polka dots. I'll keep it simple and avoid any spatial references. My main points are the shape, the color of the border, and the pattern. This way, I'll ensure the description is clear and straightforward without unnecessary complexity. That should help convey the idea!",['square'],['dot'],True,True,True
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",select the **five-point star** with a **bright green outline** and a **gray vertical-striped** pattern inside it.,"**Describing a star design**

I need to describe a five-point star that has a green outline. The interior is filled with vertical gray stripes, giving it a distinct look. I want to ensure I'm keeping the description clear and non-spatial, focusing on the color and pattern. So, I’ll mention the green border and that the inside is striped. It’s about creating a vivid image with just words!",['star'],['stripe'],True,True,True
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",select the **five-point star** with a **thick blue outline** and a **light gray interior filled with dark gray polka dots**.,none,['star'],['dot'],True,True,True
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",select the triangle with a **red border** and a **light gray interior filled with evenly spaced dark gray polka dots** (not the blue-bordered triangle with wavy lines).,"I need to refer to the target object, which is a triangle sign that has a red outline and grey dots. I'm thinking about how to provide a clear description without using spatial terms, so I should focus on the colors and shapes instead. It’s all about conveying the essence of that sign succinctly and accurately. I want to make sure the description is understandable and helps the user visualize it without getting too technical.","['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the upright triangle outlined in black that has a light gray interior filled with evenly spaced dark polka dots.,"**Describing a triangle**

I need to describe a target that’s a top-left triangle. It has gray polka dots inside and is outlined in black. I want to focus on mentioning the triangle, especially its gray dotted interior, without referring to specific spatial details. This way, I’m ensuring the description is clear and informative, while keeping it simple. It’s all about relating the important features without overcomplicating them!","['triangle', 'triangular']",['dot'],True,True,True
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",select the upright triangle with a red outline and gray vertical stripes inside.,"**Describing a shape**

I need to focus on describing the target, which is a red outlined triangle featuring vertical grey stripes. It's important I avoid any spatial references to provide a clear and concise description instead. I’ll convey the color and pattern prominently to ensure the user understands the shape effectively. By concentrating on those details, I can help them visualize the triangle without any confusion. Let’s keep it straightforward!","['triangle', 'triangular']",['stripe'],True,True,True
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",select the **square shape** with a **thick black outline** and **vertical gray stripes** inside (not a star or a circle).,"**Defining the target cell**

I need to describe the target in the top row, right cell. It's a square shape filled with vertical gray stripes and has a thick black border. I'll focus on being clear and specific without using spatial terms. Instead of saying something like “the only square with striped fill,” I’ll ensure to highlight that it does not resemble a star or circle. That should keep things straightforward!",['square'],['stripe'],True,True,True
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the **circle with a green outline** that’s filled with **small gray polka dots** (not the blue-outlined checkered circle).,"**Describing circles**

I need to refer to a green outlined circle with polka dots. It's unique compared to others, like the blue circle with a checkerboard pattern. I should mention that the green circle has grey polka dots, highlighting its distinctiveness. The color and pattern differences really set them apart, don't they? I want to ensure I'm clearly describing these features so the user can visualize them effectively.","['circle', 'circular']",['dot'],True,True,True
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",select the **green-outlined triangle** that has **vertical gray-and-white stripes inside** (not the dotted triangle).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",select the **five-point star** icon: it has a **blue outline** and a **light gray center filled with small dark polka dots**.,"**Describing a star**

I need to describe a blue outlined star decorated with polka dots. I want to provide clear instructions without mentioning specific spatial relationships. There’s also a checkerboard visible within the scene, along with two curtains, though I’m not sure about their details. My goal is to create a comprehensive referential description that allows someone to visualize the scene effectively, focusing on the star first and then including the other elements.",['star'],['dot'],True,True,True
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",select the **five-pointed star with a black outline whose interior is filled with a gray-and-white checkerboard pattern** (not the striped star).,"**Describing star patterns**

I need to refer to a star that has a checkerboard fill, which sounds visually interesting. There's also another star that features vertical stripes. I want to make sure I describe these patterns effectively without getting too caught up in the spatial aspects. It’s all about showcasing the unique characteristics of each star design while keeping the description clear and engaging. Let's focus on those distinctive patterns!",['star'],['checker'],True,True,True
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",select the five-pointed star with a blue outline and a gray-and-white checkered pattern inside.,"**Defining the star design**

I need to describe a star with a blue outline and a checkerboard fill. It's important for me to do this without relying on spatial descriptions, which might complicate things. I’m considering how to articulate the brightness of the blue in the outline and how the checkerboard pattern should appear within the star's fill. I want it to be clear and detailed, capturing the visual elements effectively!",['star'],['checker'],True,True,True
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",select the **triangle with the thick blue outline** and a **gray polka-dot fill** (not the similar triangle with a green outline).,"**Describing the triangle**

I need to give a clear description of the target triangle, which has blue outlines and polka dots. I should also compare it to another triangle that's green, but I want to avoid any spatial references. So, I think I'll just refer to it as the blue-bordered dotted triangle, making comparisons straightforward without needing to describe where things are located. Let’s keep it simple and concise!","['triangle', 'triangular']",['dot'],True,True,True
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **circle** with a **red outline** that’s filled with **gray-and-white wavy (zigzag) horizontal stripes**.,"**Describing the target shape**

I need to describe the target shape accurately. It's a red outlined circle, and the inside has a wavy pattern in gray and white. So, I’ll say something like: ""It's a circle with a red border and wavy stripes inside."" I won't specify any location since that's not necessary. Keeping it straightforward will make it clear for anyone looking at the description. Alright, let's make sure it's concise and precise!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",select the **circle with a bright green outline** that’s filled with **gray wavy/zigzag horizontal stripes** (not the blue-outlined checkered circle).,"**Describing the Circle**

I need to provide a referential description of the target. It’s a green-outlined circle featuring a wavy pattern inside in grey. The unique aspect is the contrast between the lively green border and the softer, flowing stripes within. I want to focus on its characteristics without mentioning its specific location in a grid or context. The goal is to paint a clear mental picture of this distinct circle, highlighting its color and texture.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",select the **green-outlined circle** that’s filled with a **gray-and-white checkerboard (checkered) pattern**.,"**Describing design elements**

I need to describe a target that consists of a circle with a green outline and a gray checkerboard fill. It’s important to mention that I shouldn’t refer to it in spatial terms, focusing instead on the visual characteristics. I'll make sure to highlight how the colors and patterns interact, emphasizing the style without discussing its positioning or background context. This clarity will help convey the design effectively.","['circle', 'circular']",['checker'],True,True,True
