image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",pick the triangle with straight vertical stripes inside it (not the one with wavy lines and not the star).,"**Describing target shapes**

I need to provide a unique description of the target without using spatial terms. I see a grid with shapes, like a wavy-filled triangle and a wavy star, while the target itself is a dashed triangle with vertical stripes. It'll be crucial to differentiate this striped triangle from the other visible shapes, which include one wavy triangle and one wavy star. I could describe it as a ""triangle with vertical straight stripes, not wavy patterns,"" focusing on its attributes.","['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2","pick the square with the gray checkerboard pattern, outlined by a blue border.","**Describing visible items**

I need to refer to a target image featuring a grey checkerboard with a blue border. There are also visible items such as a white star with grey polka dots and a black outline, as well as a grey wavy pattern with a green border. I should describe the checkerboard clearly while avoiding spatial references like ""top right."" It's essential to mention only what’s visible, focusing on relationships among the shapes without implying knowledge about hidden items behind curtains.",['square'],['checker'],True,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the visible gray circle with wavy white lines and a red border (the only non-star shape that isn’t behind a curtain).,"**Describing target objects**

I need to refer to the target object, which is a gray wavy circle with a red outline inside a 3x3 grid; actually, it is 3x3. There are other visible objects like blue-bordered and black-bordered stars. I have to avoid spatial positions when describing, since hidden objects could be anything. I want to mention the properties that the listener can see, like the shape and fill patterns. It’s tricky since hidden objects could lead to misinterpretation, so I’ll clarify that it's the only circle, even if I’m unsure.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",pick the blue-outlined square with a gray-and-white checkerboard pattern inside.,"**Describing the target object**

I need to describe the target object, which is a square shape with a blue border. I'm looking at a 3x3 checkerboard. The top middle has a triangle with a black outline and grey polka dots. The bottom left has a green star with a polka dot outline, the bottom middle has a blue star with vertical stripes, and the target is the square in the bottom right with a grey-and-white checkered pattern. I want to summarize that clearly!",['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3","select the blue-outlined square that has a gray-and-white wavy pattern inside, not the square with the checkerboard pattern.","**Clarifying visual choice**

I want to describe a unique combination of a square with a blue outline and a wavy gray-and-white pattern. It’s important to ensure that there's no mention of the dashed red design. So, my final instructions will be: ""Pick the blue-outlined square with wavy gray-and-white lines inside (like waves), and avoid the square with the checkerboard pattern."" That way, I'm keeping it concise and clear for what I need!",['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",pick the gray checkerboard **circle with the thick black outline**.,"**Describing the target visually**

I'm in this reference game where I need to describe a target. I see it’s within a 3x3 grid, and it looks like the target is in the top middle. I notice there’s a red dashed box around a circle that has a checkerboard fill and a black outline. I'll take a closer look to ensure I understand it fully before proceeding. It feels a bit challenging, but I'm working through it!","['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the circle with vertical gray stripes that has a red outline (not the one with a blue outline).,"**Considering hidden items**

I need to think about hidden items that might be there, like circles behind curtains in different colors. I want to create a phrase that identifies our target clearly, even if those hidden items share features. The best strategy is to describe the most distinctive visible characteristic, like saying ""circle with vertical gray and white stripes and a red border."" I’ll mention that it can't always uniquely identify it, but it's the best I have. The border color is crucial, so I’ll say, “the striped circle with the red outline, not the blue one.”","['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the blue-outlined triangle with gray vertical stripes inside.,"**Identifying objects in a grid**

I'm working on a reference game with a grid of shapes and patterns. I notice a 3x3 grid (or maybe 3x4) and need to identify the target, a blue-outlined triangle with vertical gray stripes, highlighted by a dashed red square. Other shapes include a green-bordered square and a wavy red-bordered square. I need to create a referring expression to identify the target clearly without using spatial terms, since some objects might be hidden behind a curtain that I can't see.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle with gray wavy lines inside and a reddish border (not the dotted circle with the black border).,"**Describing visual features**

I need to describe a target object in the dashed red box, which is a circle with grey wavy horizontal stripes and a red/pink outline. I'll compare it to another visible circle in the bottom-right that has polka dots with a black outline—without mentioning that since it’s not relevant. I also need to avoid using spatial terms because the arrangement might differ. Instead, I’ll focus on independent features to make it clear and specific without relying on uniqueness.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the red-framed square that has vertical gray-and-white stripes (not the dotted circle or any hidden images).,"**Clarifying object description**

I’m focusing on how to describe the target object, which has gray vertical stripes inside a red square, without using spatial terms. I need to highlight the pattern—like differentiating vertical stripes from polka dots—while being aware that there are curtains hiding some objects. So, I should say something like, ""Select the red-framed square with vertical gray stripes, and avoid the circle of gray dots."" The clarity in instructions is key to overcoming ambiguity.",['square'],['stripe'],True,True,True
