image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",pick the triangle that has vertical stripes inside it (not the wavy-lined triangle or the star).,"**Describing a target object**

I'm in a situation where I need to accurately describe a target object, which is a triangle with vertical stripes and a black outline. My challenge is to help the listener pick it out among other shapes, like a wavy triangle and a wavy star. I can't use spatial references like ""bottom right"", so I need a concise phrase. I’ll make it unique by pointing out the fill pattern: ""the triangle with vertical stripes inside, not the one with the wavy pattern or star"" should work.","['triangle', 'triangular']",['stripe'],TRUE,FALSE,TRUE,3 3,"**Identifying grid position**

I need to output just ""column row"" for the specified position in a 3x3 grid. The relevant triangle with vertical stripes is located specifically in the bottom-right section of the grid, which means I should say column 3, row 3. It's pretty straightforward, just focusing on the correct coordinates. I want to make sure I communicate this clearly!",TRUE,
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",pick the gray-and-white checkerboard picture with the blue border.,"**Considering unique properties**

I think we should focus on properties that are likely unique across all nine options, even though we can't know the hidden ones. We need to describe objects as specifically as possible with visible properties like patterns, colors, and borders. For example, we could mention the ""gray checkerboard pattern with the blue square border."" 

However, we should avoid using spatial references like ""next to"" in relation to curtains. It’s tricky, but I want to make sure I get it right!",['square'],['checker'],FALSE,TRUE,TRUE,"3,2","**Determining grid position**

I'm trying to choose the correct gray-and-white checkerboard with a blue border in a 3x3 grid. I realize that I need to identify its position. The checkerboard is in column 3 and row 2. So, I conclude the answer is ""3,2."" I just need to provide those numbers without any extra details.",TRUE,
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the grey circle that has white wavy stripes inside and a red outline.,"**Navigating object descriptions**

I'm a reference-game speaker, and I need to describe a target object: a wavy grey circle with a red outline. I can't use spatial terms like ""bottom-left,"" so I need clear, unique descriptors. I can mention other visible objects like a blue-outlined star and a black-outlined star. Since some things are behind curtains, I have to ensure my description is still clear, avoiding phrases like ""only circle."" Instead, I'll emphasize its unique attributes and patterns to distinguish it.","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"1,3","**Identifying object coordinates**

I need to pinpoint the grey circle with white wavy stripes and a red outline. It seems to be in a 3x3 grid, specifically in the bottom left cell at column 1, row 3. Therefore, my answer should be ""1,3"". It’s important to present it clearly as ""column number and row number"", so I’m deciding on using ""1,3"" for clarity.",TRUE,
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",pick the blue-outlined square with the gray-and-white checkerboard pattern.,"**Describing target object**

I'm working on a reference game where I need to describe a target object within a grid without using purely spatial terms. I've identified three shapes: there’s a triangle with a black border and grey dots at the top middle, a green star with a dotted interior on the bottom left, and a blue star with vertical stripes in the middle. The target is in the bottom right, described as ""the blue-outlined square with a gray-and-white checkerboard pattern."" Nothing is hidden by a curtain here.",['square'],['checker'],TRUE,TRUE,TRUE,3 3,"**Interpreting grid coordinates**

I'm working on interpreting the grid, noting that the columns are numbered from left to right (1 to 3) and rows from top to bottom (1 to 3). The checkerboard square with a blue outline is located in the bottom-right corner, which corresponds to column 3, row 3. My response should be simply ""3 3"" to indicate that position clearly.",TRUE,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the grey square with wavy lines and a blue outline.,"**Describing target shapes**

I'm analyzing a 3x3 grid with various shapes. The top row has a blue triangle and a red square, while the middle row might be empty. The bottom row features a blue star and a dashed square. I can't use spatial terms like ""bottom middle"" to describe the target; instead, I should focus on its unique features. I can refer to it as ""the wavy square"" or ""grey square with wavy stripes and blue outline"" for clarity.",['square'],"['wavy', 'zigzag']",TRUE,TRUE,TRUE,"2,3","**Analyzing grid coordinates**

I’m thinking about the grid and how to output “2,3.” It’s a 3x3 layout with different objects: a triangle in the top-left, a checkerboard square in the top-middle, a star in the bottom-left, and a wavy line square with a blue outline in the bottom-middle. So to clarify, that object is located at column 2, row 3. I’ll keep it simple and answer with just “2,3.”",TRUE,
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the circle that has a gray checkerboard pattern inside and a thick black outline.,"**Defining a referring expression**

I need to create a referring expression for the target object, which is the checkerboard circle with a black outline. I should avoid using spatial terms like above, below, left, or right. Instead, I can focus on unique properties, describing it as ""the gray checkerboard circle with a thick black outline."" I also need to ensure it's not confused with the wavy circle that has a red border to keep it clear.","['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,"2, 1","2, 1",TRUE,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the vertically striped circle with the red outline (not the one with the blue outline).,"**Describing target objects**

I'm working on a reference game, and I need to identify the target object located in the lower-left area—a striped circle with a red border. However, there's a dashed red box around it. There's also a similar circle outlined in blue. The curtains above are obscuring some objects, so I have to be careful not to reference spatial locations like ""bottom left."" I must focus on the object's unique properties to distinguish it without making assumptions about hidden objects.","['circle', 'circular']",['stripe'],TRUE,TRUE,TRUE,1 3,none,TRUE,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the blue-outlined triangle with vertical stripes inside.,"**Describing the target shape**

I'm focusing on the target, which is a dashed red box around a specific shape: a blue-outlined triangle with vertical stripes in grey and white. My goal is to provide a description that helps the listener uniquely identify it among other visible objects—like a green square, a red square, a blue star, and a green circle, all with wavy patterns. To keep it concise, I'll refer to it as ""the blue-outlined triangle with vertical stripes.""","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,"3,1","**Deciding output format**

I need to provide just the column and row numbers for a grid that's 3x3. There's a blue outlined triangle with vertical stripes in the top row, third column, which means I need to indicate that as column 3, row 1. The user asked for the format to be either ""3 1"" or ""3,1"". Since I have to decide, I’ll go with ""3,1"".",TRUE,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle that has grey wavy lines inside and a red outline.,"**Crafting a distinguishing description**

I’m in a ""speaker in a reference game,"" where I need to describe an object for the listener to identify it. The challenge is to avoid mentioning spatial locations since the arrangement can differ. I have a 3x3 grid where my target is a grey circle with white wavy stripes and a red outline. There’s also another visible object, but I need to focus on providing a succinct description without referencing hidden items. So, I’ll say, “the grey circle with the wavy pattern and red border.”","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 1,"**Describing grid position**

I need to respond with a simple grid format, specifically indicating ""column row"" for a 3x3 grid. The circle I’m visualizing has grey wavy lines and a red outline, and it's located in the top left corner. So, that would mean it’s positioned in column 1, row 1. I'll make sure the answer is clear and easy to understand while following the user's instructions!",TRUE,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2","pick the square with vertical gray-and-white stripes, framed by a thick red border (not the dotted circle).","**Describing grid layout**

I’m seeing a 3x3 grid where some squares are blank, some have images, and there are two with red curtains and question marks, which are unknowns. The target is a vertical square with grey stripes and a red border. I need to describe it in a way that doesn’t depend on hidden content, since the listener might not see what’s behind those curtains. I can only use visible shapes like the circular polka dots and the striped square to ensure clear identification.",['square'],['stripe'],TRUE,TRUE,TRUE,"3,2","**Identifying object position**

I need to identify an object which is a square with vertical gray-and-white stripes and a thick red border, situated on a 3x3 grid. Upon inspecting the grid, the middle-right section displays the square I'm looking for. Columns are numbered 1 to 3 from left to right, and rows from top to bottom, making the square located at column 3, row 2. I'll respond with ""3,2"" as instructed.",TRUE,
