image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",select the **triangle** that has **vertical gray stripes inside** (not the wavy-pattern triangle).,none,"['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2",select the **gray-and-white checkerboard pattern** tile — it looks like a small chessboard grid (with a blue border).,none,['square'],['checker'],False,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **circle** with a **reddish outline** and a **gray interior filled with repeating white wavy lines** (like a zigzag/wave pattern).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",select the **gray-and-white checkerboard square with a blue border**.,none,['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",select the **square with a blue border** that’s filled with **gray-and-white wavy (zigzag) horizontal stripes**.,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",select the **circle with a thick black outline** that’s filled with a **gray-and-white checkerboard pattern**.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",select the circle filled with vertical gray stripes that has a **red outline** (not the blue-outlined one).,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",select the **triangle** with a **thick blue outline** and **vertical gray stripes inside** (no wavy pattern).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1","select the circle filled with wavy zigzag lines (gray and white), outlined with a red border.",none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",select the square tile showing **vertical gray stripes** (like a barcode) **inside a thin red frame**.,none,['square'],['stripe'],True,True,True
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","select the tile that shows a gray-and-white **wavy (zigzag) horizontal pattern**, inside a dark border.",none,['square'],"['wavy', 'zigzag']",False,False,True
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",select the **triangle** filled with **gray wavy stripes** (black outline).,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",select the **square tile filled with evenly spaced small gray polka dots** (a dotted pattern inside a square frame).,none,['square'],['dot'],True,False,True
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2","select the **five-point star with a red outline**, and the **inside of the star is a gray-and-white checkerboard pattern**.",none,['star'],['checker'],True,True,True
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",select the **upright triangle with a bright green outline** and a **light gray interior filled with small dark polka dots**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",select the **square** with a **green border** that’s filled with **small gray polka dots**.,none,['square'],['dot'],True,True,True
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",select the **green outlined five-point star** that has **vertical gray stripes** inside it.,none,['star'],['stripe'],True,True,True
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",select the **five-point star** with a **blue outline** and a **gray polka-dotted** interior.,none,['star'],['dot'],True,True,True
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",select the triangle with a **red outline** and a **gray polka-dot interior** (white background with evenly spaced gray dots).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the **upright triangle** with a **thick black outline** that’s filled with **small gray polka dots**.,none,"['triangle', 'triangular']",['dot'],True,True,True
