image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3",pick the triangle with vertical stripes.,none,"['triangle', 'triangular']",['stripe'],True,False,True
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2","pick the grey-and-white checkerboard pattern, outlined in blue.",none,['square'],['checker'],False,True,True
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the grey circle with the wavy pattern and a coral-red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",pick the blue-bordered square with a grey-and-white checkerboard fill.,none,['square'],['checker'],True,True,True
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3",pick the blue-outlined square that has a gray wavy pattern inside.,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",pick the grey checkered circle with a black outline.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",pick the gray-and-white striped circle with the red outline.,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",pick the grey triangle with vertical stripes and a blue outline.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",pick the circle with the gray wavy-line pattern and a red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2",pick the picture with vertical gray and white stripes inside a red square frame.,none,['square'],['stripe'],True,True,True
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","choose the gray square with the wavy, curved horizontal stripes (not the one with straight vertical stripes).",none,['square'],"['wavy', 'zigzag']",True,False,True
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",pick the gray wavy triangle.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,False,True
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",select the light gray square filled with evenly spaced gray dots.,none,['square'],['dot'],True,False,True
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",pick the red-outlined star with the checkerboard pattern inside.,none,['star'],['checker'],True,True,True
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",pick the triangle with a green border and a gray polka‑dot pattern inside.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",select the square with the gray polka-dot pattern.,none,['square'],['dot'],True,False,True
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",pick the green star outline with vertical gray stripes inside.,none,['star'],['stripe'],True,True,True
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",pick the outlined blue star with the gray polka dots.,none,['star'],['dot'],True,True,True
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",the triangle with the red outline and dotted interior pattern,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the triangle that has small dots inside it.,none,"['triangle', 'triangular']",['dot'],True,False,True
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",pick the striped gray triangle with the red border.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",pick the gray-and-white vertically striped square with a thick black border.,none,['square'],['stripe'],True,True,True
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",pick the green-outlined circle that has a gray polka-dot pattern inside.,none,"['circle', 'circular']",['dot'],True,True,True
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",pick the green-outlined triangle with vertical gray stripes inside.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",pick the blue-outlined star with gray polka dots.,none,['star'],['dot'],True,True,True
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",pick the star with the checkered (chessboard-like) fill.,none,['star'],['checker'],True,False,True
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",pick the blue-outlined star with a checkered interior.,none,['star'],['checker'],True,True,True
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",pick the dotted triangle with the blue outline.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the gray circle with wavy stripes and a red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",pick the green-outlined circle with the wavy gray pattern inside.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",pick the green-outlined circle with the gray checkerboard pattern.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",pick the gray‑and‑white vertically striped triangle outlined in red.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",pick the green-outlined star with vertical gray stripes.,none,['star'],['stripe'],True,True,True
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3","select the *small gray polka‑dot square* (same pattern as the larger polka‑dot square, but without a thick black border).",none,['square'],['dot'],True,False,True
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",select the star with the black outline.,none,['star'],['dot'],True,True,False
