image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought_summary
exp2_001.jpeg,cond2,absent,present,2,"triangle, triangular",black,stripe,"3,3","The target is the triangle with vertical stripes, located directly below the star.",
exp2_002.jpeg,cond4,present,present,4,square,blue,checker,"3,2","The target object is the square with a grey and white checkerboard pattern, outlined by a blue border.",
exp2_003.jpeg,cond3,present,absent,4,"circle, circular",red,"wavy, zigzag","1,3","The target object is a circle with a wavy, horizontal gray and white pattern inside, outlined in red.",
exp2_004.jpeg,cond1,absent,absent,3,square,blue,checker,"3,3",The target is the square with a blue border and a grey and white checkerboard pattern inside.,
exp2_005.jpeg,cond2,absent,present,3,square,blue,"wavy, zigzag","2,3","The target is the square with a blue border and a wavy, horizontal grey and white pattern inside.",
exp2_006.jpeg,cond2,absent,present,4,"circle, circular",black,checker,"2,1",The target is the circle with a black border and a checkered pattern inside.,
exp2_007.jpeg,cond4,present,present,3,"circle, circular",red,stripe,"1,3",The target is the circle with a red outline and vertical grey stripes.,
exp2_008.jpeg,cond1,absent,absent,4,"triangle, triangular",blue,stripe,"3,1",The target object is the triangle with vertical stripes and a blue border.,
exp2_009.jpeg,cond4,present,present,2,"circle, circular",red,"wavy, zigzag","1,1",The target is the circle with the grey wavy line pattern.,
exp2_010.jpeg,cond3,present,absent,3,square,red,stripe,"3,2","The target object is a square containing vertical grey stripes, enclosed in a solid red border.",
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3",The target is the square with the grey and white wavy horizontal lines.,
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",The target is the triangle with a wavy pattern and a thick black border.,
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",The target is the square with a red border and a pattern of small grey dots inside.,
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",The target is the star with a red outline and a checkered pattern inside.,
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",The target is the green-outlined triangle filled with a grey polka-dot pattern.,
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",The target is the green-bordered square filled with a grid of small grey dots.,
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",The target object is a green-outlined star with vertical grey stripes inside.,
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",The target object is the star with a blue outline and a grey dotted pattern inside.,
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",The target is the triangle with a red border and a grey dotted pattern inside.,
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",The target is the triangle with a dotted pattern.,
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",The target is the triangle with vertical grey stripes and a red border.,
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",The target is the square with a thick black border and vertical grey stripes.,
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",The target is the green-outlined circle filled with a pattern of small grey dots.,
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",The target is the triangle with a green outline and vertical grey stripes.,
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Select the blue-outlined star with a grey polka-dot pattern inside.,
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",The target is the star with a checkered pattern inside.,
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",The target object is a five-pointed star with a blue outline and a grey and white checkered pattern inside.,
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",The target is the blue-outlined triangle filled with grey dots.,
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",The target is the circle with a red outline and a wavy grey and white pattern inside.,
